GenNb-1   ||  MinChi2: 19505.56060573604   ||  MeanChi2: 19505.56060573604   ||  StdChi2: 0.0   ||  
GenNb-72   ||  MinChi2: 6937.3696769486705   ||  MeanChi2: 6937.3696769486705   ||  StdChi2: 0.0   ||  
GenNb-73   ||  MinChi2: 6773.838069998163   ||  MeanChi2: 6773.838069998163   ||  StdChi2: 0.0   ||  
GenNb-74   ||  MinChi2: 6773.545102962109   ||  MeanChi2: 6773.545102962109   ||  StdChi2: 0.0   ||  
GenNb-75   ||  MinChi2: 6769.970200471229   ||  MeanChi2: 6769.970200471229   ||  StdChi2: 0.0   ||  
GenNb-76   ||  MinChi2: 6728.303083691153   ||  MeanChi2: 6728.303083691153   ||  StdChi2: 0.0   ||  
GenNb-77   ||  MinChi2: 6661.708151341598   ||  MeanChi2: 6661.708151341598   ||  StdChi2: 0.0   ||  
GenNb-78   ||  MinChi2: 6657.721070984029   ||  MeanChi2: 6657.721070984029   ||  StdChi2: 0.0   ||  
GenNb-79   ||  MinChi2: 6556.289727487847   ||  MeanChi2: 6556.289727487847   ||  StdChi2: 0.0   ||  
GenNb-80   ||  MinChi2: 6446.177774870019   ||  MeanChi2: 6446.177774870019   ||  StdChi2: 0.0   ||  
GenNb-81   ||  MinChi2: 6421.1452819585475   ||  MeanChi2: 6421.1452819585475   ||  StdChi2: 0.0   ||  
GenNb-82   ||  MinChi2: 6150.889909843979   ||  MeanChi2: 6150.889909843979   ||  StdChi2: 0.0   ||  
GenNb-83   ||  MinChi2: 6104.994772476055   ||  MeanChi2: 6104.994772476055   ||  StdChi2: 0.0   ||  
GenNb-84   ||  MinChi2: 5870.853503294263   ||  MeanChi2: 5870.853503294263   ||  StdChi2: 0.0   ||  
GenNb-85   ||  MinChi2: 5712.3342113182425   ||  MeanChi2: 5712.3342113182425   ||  StdChi2: 0.0   ||  
GenNb-86   ||  MinChi2: 5709.080388094399   ||  MeanChi2: 5709.080388094399   ||  StdChi2: 0.0   ||  
GenNb-87   ||  MinChi2: 5565.963047732131   ||  MeanChi2: 5565.963047732131   ||  StdChi2: 0.0   ||  
GenNb-88   ||  MinChi2: 5503.831443537508   ||  MeanChi2: 5503.831443537508   ||  StdChi2: 0.0   ||  
GenNb-89   ||  MinChi2: 5499.023580778078   ||  MeanChi2: 5499.023580778078   ||  StdChi2: 0.0   ||  
GenNb-90   ||  MinChi2: 5478.503760427271   ||  MeanChi2: 5478.503760427271   ||  StdChi2: 0.0   ||  
GenNb-91   ||  MinChi2: 5374.00915782369   ||  MeanChi2: 5374.00915782369   ||  StdChi2: 0.0   ||  
GenNb-92   ||  MinChi2: 5337.766457544096   ||  MeanChi2: 5337.766457544096   ||  StdChi2: 0.0   ||  
GenNb-93   ||  MinChi2: 5228.56157356322   ||  MeanChi2: 5228.56157356322   ||  StdChi2: 0.0   ||  
GenNb-94   ||  MinChi2: 4966.3567828694195   ||  MeanChi2: 4966.3567828694195   ||  StdChi2: 0.0   ||  
GenNb-95   ||  MinChi2: 4744.2703532984   ||  MeanChi2: 4744.2703532984   ||  StdChi2: 0.0   ||  
GenNb-96   ||  MinChi2: 4468.984099430133   ||  MeanChi2: 4468.984099430133   ||  StdChi2: 0.0   ||  
GenNb-97   ||  MinChi2: 4449.678399166747   ||  MeanChi2: 4449.678399166747   ||  StdChi2: 0.0   ||  
GenNb-98   ||  MinChi2: 4406.169647712088   ||  MeanChi2: 4406.169647712088   ||  StdChi2: 0.0   ||  
GenNb-99   ||  MinChi2: 4377.629719873691   ||  MeanChi2: 4377.629719873691   ||  StdChi2: 0.0   ||  
GenNb-100   ||  MinChi2: 4310.471260070762   ||  MeanChi2: 4310.471260070762   ||  StdChi2: 0.0   ||  
GenNb-101   ||  MinChi2: 4244.117388247969   ||  MeanChi2: 4244.117388247969   ||  StdChi2: 0.0   ||  
GenNb-102   ||  MinChi2: 4021.3418540655985   ||  MeanChi2: 4021.3418540655985   ||  StdChi2: 0.0   ||  
GenNb-103   ||  MinChi2: 3881.0022332553494   ||  MeanChi2: 3881.0022332553494   ||  StdChi2: 0.0   ||  
GenNb-104   ||  MinChi2: 3880.009500987532   ||  MeanChi2: 3880.009500987532   ||  StdChi2: 0.0   ||  
GenNb-105   ||  MinChi2: 3582.9752604867745   ||  MeanChi2: 3582.9752604867745   ||  StdChi2: 0.0   ||  
GenNb-106   ||  MinChi2: 3570.4561754889282   ||  MeanChi2: 3570.4561754889282   ||  StdChi2: 0.0   ||  
GenNb-107   ||  MinChi2: 3466.0015304932326   ||  MeanChi2: 3466.0015304932326   ||  StdChi2: 0.0   ||  
GenNb-108   ||  MinChi2: 3459.297552591521   ||  MeanChi2: 3459.297552591521   ||  StdChi2: 0.0   ||  
GenNb-109   ||  MinChi2: 3447.49929437975   ||  MeanChi2: 3447.49929437975   ||  StdChi2: 0.0   ||  
GenNb-110   ||  MinChi2: 3379.084784037877   ||  MeanChi2: 3379.084784037877   ||  StdChi2: 0.0   ||  
GenNb-111   ||  MinChi2: 3363.7557450485756   ||  MeanChi2: 3363.7557450485756   ||  StdChi2: 0.0   ||  
GenNb-112   ||  MinChi2: 3282.967826165459   ||  MeanChi2: 3282.967826165459   ||  StdChi2: 0.0   ||  
GenNb-113   ||  MinChi2: 3213.9927840072123   ||  MeanChi2: 3213.9927840072123   ||  StdChi2: 0.0   ||  
GenNb-114   ||  MinChi2: 3133.617030847947   ||  MeanChi2: 3133.617030847947   ||  StdChi2: 0.0   ||  
GenNb-115   ||  MinChi2: 3079.104478967017   ||  MeanChi2: 3079.104478967017   ||  StdChi2: 0.0   ||  
GenNb-116   ||  MinChi2: 3029.693254765335   ||  MeanChi2: 3029.693254765335   ||  StdChi2: 0.0   ||  
GenNb-117   ||  MinChi2: 3017.979551967619   ||  MeanChi2: 3017.979551967619   ||  StdChi2: 0.0   ||  
GenNb-118   ||  MinChi2: 2722.6190348980736   ||  MeanChi2: 2722.6190348980736   ||  StdChi2: 0.0   ||  
GenNb-119   ||  MinChi2: 2681.147607393902   ||  MeanChi2: 2681.147607393902   ||  StdChi2: 0.0   ||  
GenNb-120   ||  MinChi2: 2581.096385890553   ||  MeanChi2: 2581.096385890553   ||  StdChi2: 0.0   ||  
GenNb-121   ||  MinChi2: 2578.6303482378357   ||  MeanChi2: 2578.6303482378357   ||  StdChi2: 0.0   ||  
GenNb-122   ||  MinChi2: 2528.024612465286   ||  MeanChi2: 2528.024612465286   ||  StdChi2: 0.0   ||  
GenNb-123   ||  MinChi2: 2473.8125351911954   ||  MeanChi2: 2473.8125351911954   ||  StdChi2: 0.0   ||  
GenNb-124   ||  MinChi2: 2436.2323622670356   ||  MeanChi2: 2436.2323622670356   ||  StdChi2: 0.0   ||  
