GenNb-1   ||  MinChi2: 20776.611674968408   ||  MeanChi2: 20776.611674968408   ||  StdChi2: 0.0   ||  
GenNb-43   ||  MinChi2: 12271.736568985494   ||  MeanChi2: 12271.736568985494   ||  StdChi2: 0.0   ||  
GenNb-44   ||  MinChi2: 12247.978272301718   ||  MeanChi2: 12247.978272301718   ||  StdChi2: 0.0   ||  
GenNb-45   ||  MinChi2: 11947.948171611022   ||  MeanChi2: 11947.948171611022   ||  StdChi2: 0.0   ||  
GenNb-46   ||  MinChi2: 11489.90780910854   ||  MeanChi2: 11489.90780910854   ||  StdChi2: 0.0   ||  
GenNb-47   ||  MinChi2: 11256.940293441094   ||  MeanChi2: 11256.940293441094   ||  StdChi2: 0.0   ||  
GenNb-48   ||  MinChi2: 11256.664298451467   ||  MeanChi2: 11256.664298451467   ||  StdChi2: 0.0   ||  
GenNb-49   ||  MinChi2: 11016.316183447248   ||  MeanChi2: 11016.316183447248   ||  StdChi2: 0.0   ||  
GenNb-50   ||  MinChi2: 10991.334173158913   ||  MeanChi2: 10991.334173158913   ||  StdChi2: 0.0   ||  
GenNb-51   ||  MinChi2: 10873.980251406905   ||  MeanChi2: 10873.980251406905   ||  StdChi2: 0.0   ||  
GenNb-52   ||  MinChi2: 10724.476425592171   ||  MeanChi2: 10724.476425592171   ||  StdChi2: 0.0   ||  
GenNb-53   ||  MinChi2: 10722.205881341839   ||  MeanChi2: 10722.205881341839   ||  StdChi2: 0.0   ||  
GenNb-54   ||  MinChi2: 10362.338771012057   ||  MeanChi2: 10362.338771012057   ||  StdChi2: 0.0   ||  
GenNb-55   ||  MinChi2: 10362.08042666641   ||  MeanChi2: 10362.08042666641   ||  StdChi2: 0.0   ||  
GenNb-56   ||  MinChi2: 10116.524454770664   ||  MeanChi2: 10116.524454770664   ||  StdChi2: 0.0   ||  
GenNb-57   ||  MinChi2: 9535.765916147902   ||  MeanChi2: 9535.765916147902   ||  StdChi2: 0.0   ||  
GenNb-58   ||  MinChi2: 9484.005764873644   ||  MeanChi2: 9484.005764873644   ||  StdChi2: 0.0   ||  
GenNb-59   ||  MinChi2: 9292.064484375842   ||  MeanChi2: 9292.064484375842   ||  StdChi2: 0.0   ||  
GenNb-60   ||  MinChi2: 9194.542087310148   ||  MeanChi2: 9194.542087310148   ||  StdChi2: 0.0   ||  
GenNb-61   ||  MinChi2: 9027.685311718667   ||  MeanChi2: 9027.685311718667   ||  StdChi2: 0.0   ||  
GenNb-62   ||  MinChi2: 8622.237331075923   ||  MeanChi2: 8622.237331075923   ||  StdChi2: 0.0   ||  
GenNb-63   ||  MinChi2: 8561.07791488299   ||  MeanChi2: 8561.07791488299   ||  StdChi2: 0.0   ||  
GenNb-64   ||  MinChi2: 8515.806869581127   ||  MeanChi2: 8515.806869581127   ||  StdChi2: 0.0   ||  
GenNb-65   ||  MinChi2: 8353.593667680774   ||  MeanChi2: 8353.593667680774   ||  StdChi2: 0.0   ||  
GenNb-66   ||  MinChi2: 8156.681765633721   ||  MeanChi2: 8156.681765633721   ||  StdChi2: 0.0   ||  
GenNb-67   ||  MinChi2: 8146.2691516315435   ||  MeanChi2: 8146.2691516315435   ||  StdChi2: 0.0   ||  
GenNb-68   ||  MinChi2: 8015.21790171748   ||  MeanChi2: 8015.21790171748   ||  StdChi2: 0.0   ||  
GenNb-69   ||  MinChi2: 7870.735142298707   ||  MeanChi2: 7870.735142298707   ||  StdChi2: 0.0   ||  
GenNb-70   ||  MinChi2: 7710.026875739206   ||  MeanChi2: 7710.026875739206   ||  StdChi2: 0.0   ||  
GenNb-71   ||  MinChi2: 7546.010792451756   ||  MeanChi2: 7546.010792451756   ||  StdChi2: 0.0   ||  
GenNb-72   ||  MinChi2: 7522.451360195415   ||  MeanChi2: 7522.451360195415   ||  StdChi2: 0.0   ||  
GenNb-73   ||  MinChi2: 7349.006704185854   ||  MeanChi2: 7349.006704185854   ||  StdChi2: 0.0   ||  
GenNb-74   ||  MinChi2: 7348.695936581779   ||  MeanChi2: 7348.695936581779   ||  StdChi2: 0.0   ||  
GenNb-75   ||  MinChi2: 7344.9038122926995   ||  MeanChi2: 7344.9038122926995   ||  StdChi2: 0.0   ||  
GenNb-76   ||  MinChi2: 7300.703227616915   ||  MeanChi2: 7300.703227616915   ||  StdChi2: 0.0   ||  
GenNb-77   ||  MinChi2: 7230.052793075128   ||  MeanChi2: 7230.052793075128   ||  StdChi2: 0.0   ||  
GenNb-78   ||  MinChi2: 7225.822656963377   ||  MeanChi2: 7225.822656963377   ||  StdChi2: 0.0   ||  
GenNb-79   ||  MinChi2: 7118.198339798758   ||  MeanChi2: 7118.198339798758   ||  StdChi2: 0.0   ||  
GenNb-80   ||  MinChi2: 7001.342077255232   ||  MeanChi2: 7001.342077255232   ||  StdChi2: 0.0   ||  
GenNb-81   ||  MinChi2: 6974.773199725759   ||  MeanChi2: 6974.773199725759   ||  StdChi2: 0.0   ||  
GenNb-82   ||  MinChi2: 6687.853904382839   ||  MeanChi2: 6687.853904382839   ||  StdChi2: 0.0   ||  
GenNb-83   ||  MinChi2: 6639.114521973374   ||  MeanChi2: 6639.114521973374   ||  StdChi2: 0.0   ||  
GenNb-84   ||  MinChi2: 6390.395047700875   ||  MeanChi2: 6390.395047700875   ||  StdChi2: 0.0   ||  
GenNb-85   ||  MinChi2: 6221.939136422421   ||  MeanChi2: 6221.939136422421   ||  StdChi2: 0.0   ||  
GenNb-86   ||  MinChi2: 6218.480766167595   ||  MeanChi2: 6218.480766167595   ||  StdChi2: 0.0   ||  
GenNb-87   ||  MinChi2: 6066.3426667956155   ||  MeanChi2: 6066.3426667956155   ||  StdChi2: 0.0   ||  
GenNb-88   ||  MinChi2: 6000.280061160007   ||  MeanChi2: 6000.280061160007   ||  StdChi2: 0.0   ||  
GenNb-89   ||  MinChi2: 5995.167628988153   ||  MeanChi2: 5995.167628988153   ||  StdChi2: 0.0   ||  
GenNb-90   ||  MinChi2: 5973.347295000165   ||  MeanChi2: 5973.347295000165   ||  StdChi2: 0.0   ||  
GenNb-91   ||  MinChi2: 5862.214216700195   ||  MeanChi2: 5862.214216700195   ||  StdChi2: 0.0   ||  
GenNb-92   ||  MinChi2: 5823.662789419815   ||  MeanChi2: 5823.662789419815   ||  StdChi2: 0.0   ||  
GenNb-93   ||  MinChi2: 5707.48142619299   ||  MeanChi2: 5707.48142619299   ||  StdChi2: 0.0   ||  
GenNb-94   ||  MinChi2: 5428.39880280596   ||  MeanChi2: 5428.39880280596   ||  StdChi2: 0.0   ||  
GenNb-95   ||  MinChi2: 5191.868097076718   ||  MeanChi2: 5191.868097076718   ||  StdChi2: 0.0   ||  
GenNb-96   ||  MinChi2: 4898.472603146824   ||  MeanChi2: 4898.472603146824   ||  StdChi2: 0.0   ||  
GenNb-97   ||  MinChi2: 4877.8879158771215   ||  MeanChi2: 4877.8879158771215   ||  StdChi2: 0.0   ||  
GenNb-98   ||  MinChi2: 4831.492259005175   ||  MeanChi2: 4831.492259005175   ||  StdChi2: 0.0   ||  
GenNb-99   ||  MinChi2: 4801.055231369097   ||  MeanChi2: 4801.055231369097   ||  StdChi2: 0.0   ||  
GenNb-100   ||  MinChi2: 4729.421800006473   ||  MeanChi2: 4729.421800006473   ||  StdChi2: 0.0   ||  
GenNb-101   ||  MinChi2: 4658.631359541162   ||  MeanChi2: 4658.631359541162   ||  StdChi2: 0.0   ||  
GenNb-102   ||  MinChi2: 4420.8452018627295   ||  MeanChi2: 4420.8452018627295   ||  StdChi2: 0.0   ||  
GenNb-103   ||  MinChi2: 4270.953326105474   ||  MeanChi2: 4270.953326105474   ||  StdChi2: 0.0   ||  
GenNb-104   ||  MinChi2: 4269.892746242439   ||  MeanChi2: 4269.892746242439   ||  StdChi2: 0.0   ||  
GenNb-105   ||  MinChi2: 3952.372813053217   ||  MeanChi2: 3952.372813053217   ||  StdChi2: 0.0   ||  
GenNb-106   ||  MinChi2: 3938.9818709760816   ||  MeanChi2: 3938.9818709760816   ||  StdChi2: 0.0   ||  
GenNb-107   ||  MinChi2: 3827.2245802245484   ||  MeanChi2: 3827.2245802245484   ||  StdChi2: 0.0   ||  
GenNb-108   ||  MinChi2: 3820.050163186581   ||  MeanChi2: 3820.050163186581   ||  StdChi2: 0.0   ||  
GenNb-109   ||  MinChi2: 3807.4234625568483   ||  MeanChi2: 3807.4234625568483   ||  StdChi2: 0.0   ||  
GenNb-110   ||  MinChi2: 3734.1917851381904   ||  MeanChi2: 3734.1917851381904   ||  StdChi2: 0.0   ||  
GenNb-111   ||  MinChi2: 3717.7802551239197   ||  MeanChi2: 3717.7802551239197   ||  StdChi2: 0.0   ||  
GenNb-112   ||  MinChi2: 3631.26780458259   ||  MeanChi2: 3631.26780458259   ||  StdChi2: 0.0   ||  
GenNb-113   ||  MinChi2: 3557.378638621965   ||  MeanChi2: 3557.378638621965   ||  StdChi2: 0.0   ||  
GenNb-114   ||  MinChi2: 3471.2444466691227   ||  MeanChi2: 3471.2444466691227   ||  StdChi2: 0.0   ||  
GenNb-115   ||  MinChi2: 3412.806112966649   ||  MeanChi2: 3412.806112966649   ||  StdChi2: 0.0   ||  
GenNb-116   ||  MinChi2: 3359.8218933014314   ||  MeanChi2: 3359.8218933014314   ||  StdChi2: 0.0   ||  
GenNb-117   ||  MinChi2: 3347.2590828651223   ||  MeanChi2: 3347.2590828651223   ||  StdChi2: 0.0   ||  
GenNb-118   ||  MinChi2: 3030.209252715106   ||  MeanChi2: 3030.209252715106   ||  StdChi2: 0.0   ||  
GenNb-119   ||  MinChi2: 2985.6467485804155   ||  MeanChi2: 2985.6467485804155   ||  StdChi2: 0.0   ||  
GenNb-120   ||  MinChi2: 2878.0880877547434   ||  MeanChi2: 2878.0880877547434   ||  StdChi2: 0.0   ||  
GenNb-121   ||  MinChi2: 2875.4360891831216   ||  MeanChi2: 2875.4360891831216   ||  StdChi2: 0.0   ||  
GenNb-122   ||  MinChi2: 2821.0041764751263   ||  MeanChi2: 2821.0041764751263   ||  StdChi2: 0.0   ||  
GenNb-123   ||  MinChi2: 2762.6715164208595   ||  MeanChi2: 2762.6715164208595   ||  StdChi2: 0.0   ||  
GenNb-124   ||  MinChi2: 2722.2213506474036   ||  MeanChi2: 2722.2213506474036   ||  StdChi2: 0.0   ||  
GenNb-125   ||  MinChi2: 2601.579147417441   ||  MeanChi2: 2601.579147417441   ||  StdChi2: 0.0   ||  
GenNb-126   ||  MinChi2: 2512.8370084217117   ||  MeanChi2: 2512.8370084217117   ||  StdChi2: 0.0   ||  
GenNb-127   ||  MinChi2: 2505.1668088402107   ||  MeanChi2: 2505.1668088402107   ||  StdChi2: 0.0   ||  
GenNb-128   ||  MinChi2: 2505.0952516261304   ||  MeanChi2: 2505.0952516261304   ||  StdChi2: 0.0   ||  
GenNb-129   ||  MinChi2: 2500.619609449339   ||  MeanChi2: 2500.619609449339   ||  StdChi2: 0.0   ||  
