GenNb-1   ||  MinChi2: 19949.949530725175   ||  MeanChi2: 19949.949530725175   ||  StdChi2: 0.0   ||  
GenNb-65   ||  MinChi2: 7941.981496965282   ||  MeanChi2: 7941.981496965282   ||  StdChi2: 0.0   ||  
GenNb-66   ||  MinChi2: 7752.241614054935   ||  MeanChi2: 7752.241614054935   ||  StdChi2: 0.0   ||  
GenNb-67   ||  MinChi2: 7742.209120884504   ||  MeanChi2: 7742.209120884504   ||  StdChi2: 0.0   ||  
GenNb-68   ||  MinChi2: 7615.949608880635   ||  MeanChi2: 7615.949608880635   ||  StdChi2: 0.0   ||  
GenNb-69   ||  MinChi2: 7476.766323106617   ||  MeanChi2: 7476.766323106617   ||  StdChi2: 0.0   ||  
GenNb-70   ||  MinChi2: 7321.973721935475   ||  MeanChi2: 7321.973721935475   ||  StdChi2: 0.0   ||  
GenNb-71   ||  MinChi2: 7164.018630887247   ||  MeanChi2: 7164.018630887247   ||  StdChi2: 0.0   ||  
GenNb-72   ||  MinChi2: 7141.331805772143   ||  MeanChi2: 7141.331805772143   ||  StdChi2: 0.0   ||  
GenNb-73   ||  MinChi2: 6974.327128941779   ||  MeanChi2: 6974.327128941779   ||  StdChi2: 0.0   ||  
GenNb-74   ||  MinChi2: 6974.0279254690095   ||  MeanChi2: 6974.0279254690095   ||  StdChi2: 0.0   ||  
GenNb-75   ||  MinChi2: 6970.3769192421405   ||  MeanChi2: 6970.3769192421405   ||  StdChi2: 0.0   ||  
GenNb-76   ||  MinChi2: 6927.822203125387   ||  MeanChi2: 6927.822203125387   ||  StdChi2: 0.0   ||  
GenNb-77   ||  MinChi2: 6859.806435354828   ||  MeanChi2: 6859.806435354828   ||  StdChi2: 0.0   ||  
GenNb-78   ||  MinChi2: 6855.734201311722   ||  MeanChi2: 6855.734201311722   ||  StdChi2: 0.0   ||  
GenNb-79   ||  MinChi2: 6752.133184377665   ||  MeanChi2: 6752.133184377665   ||  StdChi2: 0.0   ||  
GenNb-80   ||  MinChi2: 6639.658427319356   ||  MeanChi2: 6639.658427319356   ||  StdChi2: 0.0   ||  
GenNb-81   ||  MinChi2: 6614.08768067386   ||  MeanChi2: 6614.08768067386   ||  StdChi2: 0.0   ||  
GenNb-82   ||  MinChi2: 6337.994400094489   ||  MeanChi2: 6337.994400094489   ||  StdChi2: 0.0   ||  
GenNb-83   ||  MinChi2: 6291.102849864027   ||  MeanChi2: 6291.102849864027   ||  StdChi2: 0.0   ||  
GenNb-84   ||  MinChi2: 6051.85454022518   ||  MeanChi2: 6051.85454022518   ||  StdChi2: 0.0   ||  
GenNb-85   ||  MinChi2: 5889.854330831623   ||  MeanChi2: 5889.854330831623   ||  StdChi2: 0.0   ||  
GenNb-86   ||  MinChi2: 5886.528853027698   ||  MeanChi2: 5886.528853027698   ||  StdChi2: 0.0   ||  
GenNb-87   ||  MinChi2: 5740.251492253544   ||  MeanChi2: 5740.251492253544   ||  StdChi2: 0.0   ||  
GenNb-88   ||  MinChi2: 5676.742854963984   ||  MeanChi2: 5676.742854963984   ||  StdChi2: 0.0   ||  
GenNb-89   ||  MinChi2: 5671.828301741978   ||  MeanChi2: 5671.828301741978   ||  StdChi2: 0.0   ||  
GenNb-90   ||  MinChi2: 5650.8529130729285   ||  MeanChi2: 5650.8529130729285   ||  StdChi2: 0.0   ||  
GenNb-91   ||  MinChi2: 5544.032879555161   ||  MeanChi2: 5544.032879555161   ||  StdChi2: 0.0   ||  
GenNb-92   ||  MinChi2: 5506.981449116133   ||  MeanChi2: 5506.981449116133   ||  StdChi2: 0.0   ||  
GenNb-93   ||  MinChi2: 5395.332779317379   ||  MeanChi2: 5395.332779317379   ||  StdChi2: 0.0   ||  
GenNb-94   ||  MinChi2: 5127.216016055909   ||  MeanChi2: 5127.216016055909   ||  StdChi2: 0.0   ||  
GenNb-95   ||  MinChi2: 4900.070216530203   ||  MeanChi2: 4900.070216530203   ||  StdChi2: 0.0   ||  
GenNb-96   ||  MinChi2: 4618.441111932575   ||  MeanChi2: 4618.441111932575   ||  StdChi2: 0.0   ||  
GenNb-97   ||  MinChi2: 4598.687450544669   ||  MeanChi2: 4598.687450544669   ||  StdChi2: 0.0   ||  
GenNb-98   ||  MinChi2: 4554.167574809089   ||  MeanChi2: 4554.167574809089   ||  StdChi2: 0.0   ||  
GenNb-99   ||  MinChi2: 4524.963201095844   ||  MeanChi2: 4524.963201095844   ||  StdChi2: 0.0   ||  
GenNb-100   ||  MinChi2: 4456.237426324048   ||  MeanChi2: 4456.237426324048   ||  StdChi2: 0.0   ||  
GenNb-101   ||  MinChi2: 4388.3297071206525   ||  MeanChi2: 4388.3297071206525   ||  StdChi2: 0.0   ||  
GenNb-102   ||  MinChi2: 4160.297038803684   ||  MeanChi2: 4160.297038803684   ||  StdChi2: 0.0   ||  
GenNb-103   ||  MinChi2: 4016.6120634308622   ||  MeanChi2: 4016.6120634308622   ||  StdChi2: 0.0   ||  
GenNb-104   ||  MinChi2: 4015.5955701443263   ||  MeanChi2: 4015.5955701443263   ||  StdChi2: 0.0   ||  
GenNb-105   ||  MinChi2: 3711.387207042954   ||  MeanChi2: 3711.387207042954   ||  StdChi2: 0.0   ||  
GenNb-106   ||  MinChi2: 3698.5628055972493   ||  MeanChi2: 3698.5628055972493   ||  StdChi2: 0.0   ||  
GenNb-107   ||  MinChi2: 3591.550870994874   ||  MeanChi2: 3591.550870994874   ||  StdChi2: 0.0   ||  
GenNb-108   ||  MinChi2: 3584.682153454044   ||  MeanChi2: 3584.682153454044   ||  StdChi2: 0.0   ||  
GenNb-109   ||  MinChi2: 3572.5937896181313   ||  MeanChi2: 3572.5937896181313   ||  StdChi2: 0.0   ||  
GenNb-110   ||  MinChi2: 3502.492408438609   ||  MeanChi2: 3502.492408438609   ||  StdChi2: 0.0   ||  
GenNb-111   ||  MinChi2: 3486.784307204745   ||  MeanChi2: 3486.784307204745   ||  StdChi2: 0.0   ||  
GenNb-112   ||  MinChi2: 3403.9918164376445   ||  MeanChi2: 3403.9918164376445   ||  StdChi2: 0.0   ||  
GenNb-113   ||  MinChi2: 3333.2960132656885   ||  MeanChi2: 3333.2960132656885   ||  StdChi2: 0.0   ||  
GenNb-114   ||  MinChi2: 3250.9038825596103   ||  MeanChi2: 3250.9038825596103   ||  StdChi2: 0.0   ||  
GenNb-115   ||  MinChi2: 3195.01669864391   ||  MeanChi2: 3195.01669864391   ||  StdChi2: 0.0   ||  
GenNb-116   ||  MinChi2: 3144.3543877001844   ||  MeanChi2: 3144.3543877001844   ||  StdChi2: 0.0   ||  
GenNb-117   ||  MinChi2: 3132.3433714755   ||  MeanChi2: 3132.3433714755   ||  StdChi2: 0.0   ||  
GenNb-118   ||  MinChi2: 2829.3886751662794   ||  MeanChi2: 2829.3886751662794   ||  StdChi2: 0.0   ||  
GenNb-119   ||  MinChi2: 2786.835002017463   ||  MeanChi2: 2786.835002017463   ||  StdChi2: 0.0   ||  
GenNb-120   ||  MinChi2: 2684.1553320551393   ||  MeanChi2: 2684.1553320551393   ||  StdChi2: 0.0   ||  
GenNb-121   ||  MinChi2: 2681.624188088478   ||  MeanChi2: 2681.624188088478   ||  StdChi2: 0.0   ||  
GenNb-122   ||  MinChi2: 2629.6788891787037   ||  MeanChi2: 2629.6788891787037   ||  StdChi2: 0.0   ||  
GenNb-123   ||  MinChi2: 2574.024197696604   ||  MeanChi2: 2574.024197696604   ||  StdChi2: 0.0   ||  
GenNb-124   ||  MinChi2: 2535.439255118083   ||  MeanChi2: 2535.439255118083   ||  StdChi2: 0.0   ||  
GenNb-125   ||  MinChi2: 2420.401658542036   ||  MeanChi2: 2420.401658542036   ||  StdChi2: 0.0   ||  
GenNb-126   ||  MinChi2: 2335.8238594787094   ||  MeanChi2: 2335.8238594787094   ||  StdChi2: 0.0   ||  
GenNb-127   ||  MinChi2: 2328.5153241876337   ||  MeanChi2: 2328.5153241876337   ||  StdChi2: 0.0   ||  
GenNb-128   ||  MinChi2: 2328.447142351345   ||  MeanChi2: 2328.447142351345   ||  StdChi2: 0.0   ||  
GenNb-129   ||  MinChi2: 2324.182666365192   ||  MeanChi2: 2324.182666365192   ||  StdChi2: 0.0   ||  
