GenNb-1   ||  MinChi2: 1152.7546155374537   ||  MeanChi2: 1152.7546155374537   ||  StdChi2: 0.0   ||  
GenNb-25   ||  MinChi2: 655.4018969814076   ||  MeanChi2: 655.4018969814076   ||  StdChi2: 0.0   ||  
GenNb-26   ||  MinChi2: 649.8749356400943   ||  MeanChi2: 649.8749356400943   ||  StdChi2: 0.0   ||  
GenNb-27   ||  MinChi2: 642.7593755585199   ||  MeanChi2: 642.7593755585199   ||  StdChi2: 0.0   ||  
GenNb-28   ||  MinChi2: 637.2132688899824   ||  MeanChi2: 637.2132688899824   ||  StdChi2: 0.0   ||  
GenNb-29   ||  MinChi2: 636.6672180386122   ||  MeanChi2: 636.6672180386122   ||  StdChi2: 0.0   ||  
GenNb-30   ||  MinChi2: 626.9699260421878   ||  MeanChi2: 626.9699260421878   ||  StdChi2: 0.0   ||  
GenNb-31   ||  MinChi2: 616.9988357078072   ||  MeanChi2: 616.9988357078072   ||  StdChi2: 0.0   ||  
GenNb-32   ||  MinChi2: 611.3616928570082   ||  MeanChi2: 611.3616928570082   ||  StdChi2: 0.0   ||  
GenNb-33   ||  MinChi2: 599.1370632085498   ||  MeanChi2: 599.1370632085498   ||  StdChi2: 0.0   ||  
GenNb-34   ||  MinChi2: 590.1726697995654   ||  MeanChi2: 590.1726697995654   ||  StdChi2: 0.0   ||  
GenNb-35   ||  MinChi2: 588.1143922002799   ||  MeanChi2: 588.1143922002799   ||  StdChi2: 0.0   ||  
GenNb-36   ||  MinChi2: 588.0719960583813   ||  MeanChi2: 588.0719960583813   ||  StdChi2: 0.0   ||  
GenNb-37   ||  MinChi2: 581.1500085725588   ||  MeanChi2: 581.1500085725588   ||  StdChi2: 0.0   ||  
GenNb-38   ||  MinChi2: 572.4888024820283   ||  MeanChi2: 572.4888024820283   ||  StdChi2: 0.0   ||  
GenNb-39   ||  MinChi2: 557.909632754227   ||  MeanChi2: 557.909632754227   ||  StdChi2: 0.0   ||  
GenNb-40   ||  MinChi2: 552.1010291641579   ||  MeanChi2: 552.1010291641579   ||  StdChi2: 0.0   ||  
GenNb-41   ||  MinChi2: 550.0843929301388   ||  MeanChi2: 550.0843929301388   ||  StdChi2: 0.0   ||  
GenNb-42   ||  MinChi2: 549.9281874054242   ||  MeanChi2: 549.9281874054242   ||  StdChi2: 0.0   ||  
GenNb-43   ||  MinChi2: 539.5920958809106   ||  MeanChi2: 539.5920958809106   ||  StdChi2: 0.0   ||  
GenNb-44   ||  MinChi2: 526.4855691861178   ||  MeanChi2: 526.4855691861178   ||  StdChi2: 0.0   ||  
GenNb-45   ||  MinChi2: 524.3265877535006   ||  MeanChi2: 524.3265877535006   ||  StdChi2: 0.0   ||  
GenNb-46   ||  MinChi2: 523.8123870443691   ||  MeanChi2: 523.8123870443691   ||  StdChi2: 0.0   ||  
GenNb-47   ||  MinChi2: 516.9947874973813   ||  MeanChi2: 516.9947874973813   ||  StdChi2: 0.0   ||  
GenNb-48   ||  MinChi2: 512.6696938642096   ||  MeanChi2: 512.6696938642096   ||  StdChi2: 0.0   ||  
GenNb-49   ||  MinChi2: 501.4669701214541   ||  MeanChi2: 501.4669701214541   ||  StdChi2: 0.0   ||  
GenNb-50   ||  MinChi2: 490.18220825358895   ||  MeanChi2: 490.18220825358895   ||  StdChi2: 0.0   ||  
GenNb-51   ||  MinChi2: 489.6644659235474   ||  MeanChi2: 489.6644659235474   ||  StdChi2: 0.0   ||  
GenNb-52   ||  MinChi2: 465.5166587142717   ||  MeanChi2: 465.5166587142717   ||  StdChi2: 0.0   ||  
GenNb-53   ||  MinChi2: 451.00423122212277   ||  MeanChi2: 451.00423122212277   ||  StdChi2: 0.0   ||  
GenNb-54   ||  MinChi2: 428.537570640704   ||  MeanChi2: 428.537570640704   ||  StdChi2: 0.0   ||  
GenNb-55   ||  MinChi2: 426.0410568639959   ||  MeanChi2: 426.0410568639959   ||  StdChi2: 0.0   ||  
GenNb-56   ||  MinChi2: 414.9140166298372   ||  MeanChi2: 414.9140166298372   ||  StdChi2: 0.0   ||  
GenNb-57   ||  MinChi2: 410.11296512029656   ||  MeanChi2: 410.11296512029656   ||  StdChi2: 0.0   ||  
GenNb-58   ||  MinChi2: 394.3666188997753   ||  MeanChi2: 394.3666188997753   ||  StdChi2: 0.0   ||  
GenNb-59   ||  MinChi2: 378.1791990650186   ||  MeanChi2: 378.1791990650186   ||  StdChi2: 0.0   ||  
GenNb-60   ||  MinChi2: 372.87153508478696   ||  MeanChi2: 372.87153508478696   ||  StdChi2: 0.0   ||  
GenNb-61   ||  MinChi2: 359.1111676716119   ||  MeanChi2: 359.1111676716119   ||  StdChi2: 0.0   ||  
GenNb-62   ||  MinChi2: 354.24798229876103   ||  MeanChi2: 354.24798229876103   ||  StdChi2: 0.0   ||  
GenNb-63   ||  MinChi2: 345.8054587975142   ||  MeanChi2: 345.8054587975142   ||  StdChi2: 0.0   ||  
GenNb-64   ||  MinChi2: 332.91896905733466   ||  MeanChi2: 332.91896905733466   ||  StdChi2: 0.0   ||  
GenNb-65   ||  MinChi2: 324.09345484143216   ||  MeanChi2: 324.09345484143216   ||  StdChi2: 0.0   ||  
GenNb-66   ||  MinChi2: 319.04067176810884   ||  MeanChi2: 319.04067176810884   ||  StdChi2: 0.0   ||  
GenNb-67   ||  MinChi2: 318.5527309098924   ||  MeanChi2: 318.5527309098924   ||  StdChi2: 0.0   ||  
GenNb-68   ||  MinChi2: 317.1431564145011   ||  MeanChi2: 317.1431564145011   ||  StdChi2: 0.0   ||  
GenNb-69   ||  MinChi2: 312.3134187293156   ||  MeanChi2: 312.3134187293156   ||  StdChi2: 0.0   ||  
GenNb-70   ||  MinChi2: 312.0892278783738   ||  MeanChi2: 312.0892278783738   ||  StdChi2: 0.0   ||  
GenNb-71   ||  MinChi2: 298.40535594390786   ||  MeanChi2: 298.40535594390786   ||  StdChi2: 0.0   ||  
GenNb-72   ||  MinChi2: 289.470124817165   ||  MeanChi2: 289.470124817165   ||  StdChi2: 0.0   ||  
GenNb-73   ||  MinChi2: 276.26385350774245   ||  MeanChi2: 276.26385350774245   ||  StdChi2: 0.0   ||  
GenNb-74   ||  MinChi2: 266.637898885024   ||  MeanChi2: 266.637898885024   ||  StdChi2: 0.0   ||  
GenNb-75   ||  MinChi2: 258.2012265880018   ||  MeanChi2: 258.2012265880018   ||  StdChi2: 0.0   ||  
GenNb-76   ||  MinChi2: 249.78523067565334   ||  MeanChi2: 249.78523067565334   ||  StdChi2: 0.0   ||  
GenNb-77   ||  MinChi2: 248.51896232115013   ||  MeanChi2: 248.51896232115013   ||  StdChi2: 0.0   ||  
GenNb-78   ||  MinChi2: 242.81402646217853   ||  MeanChi2: 242.81402646217853   ||  StdChi2: 0.0   ||  
GenNb-79   ||  MinChi2: 242.00620022323676   ||  MeanChi2: 242.00620022323676   ||  StdChi2: 0.0   ||  
GenNb-80   ||  MinChi2: 238.60692291513834   ||  MeanChi2: 238.60692291513834   ||  StdChi2: 0.0   ||  
GenNb-81   ||  MinChi2: 237.6856515976703   ||  MeanChi2: 237.6856515976703   ||  StdChi2: 0.0   ||  
GenNb-82   ||  MinChi2: 237.0998059309815   ||  MeanChi2: 237.0998059309815   ||  StdChi2: 0.0   ||  
GenNb-83   ||  MinChi2: 215.16158364870458   ||  MeanChi2: 215.16158364870458   ||  StdChi2: 0.0   ||  
GenNb-84   ||  MinChi2: 206.23593097095335   ||  MeanChi2: 206.23593097095335   ||  StdChi2: 0.0   ||  
GenNb-85   ||  MinChi2: 204.43096117727686   ||  MeanChi2: 204.43096117727686   ||  StdChi2: 0.0   ||  
GenNb-86   ||  MinChi2: 203.99785890118022   ||  MeanChi2: 203.99785890118022   ||  StdChi2: 0.0   ||  
GenNb-87   ||  MinChi2: 198.24193205923544   ||  MeanChi2: 198.24193205923544   ||  StdChi2: 0.0   ||  
GenNb-88   ||  MinChi2: 188.65023145194647   ||  MeanChi2: 188.65023145194647   ||  StdChi2: 0.0   ||  
GenNb-89   ||  MinChi2: 181.89414992796918   ||  MeanChi2: 181.89414992796918   ||  StdChi2: 0.0   ||  
GenNb-90   ||  MinChi2: 178.0402733089669   ||  MeanChi2: 178.0402733089669   ||  StdChi2: 0.0   ||  
GenNb-91   ||  MinChi2: 176.91842718483161   ||  MeanChi2: 176.91842718483161   ||  StdChi2: 0.0   ||  
GenNb-92   ||  MinChi2: 170.25149387018163   ||  MeanChi2: 170.25149387018163   ||  StdChi2: 0.0   ||  
GenNb-93   ||  MinChi2: 163.01790441258933   ||  MeanChi2: 163.01790441258933   ||  StdChi2: 0.0   ||  
GenNb-94   ||  MinChi2: 148.4890245631104   ||  MeanChi2: 148.4890245631104   ||  StdChi2: 0.0   ||  
GenNb-95   ||  MinChi2: 148.14072950523453   ||  MeanChi2: 148.14072950523453   ||  StdChi2: 0.0   ||  
GenNb-96   ||  MinChi2: 128.14042690253592   ||  MeanChi2: 128.14042690253592   ||  StdChi2: 0.0   ||  
GenNb-97   ||  MinChi2: 123.55033206034737   ||  MeanChi2: 123.55033206034737   ||  StdChi2: 0.0   ||  
GenNb-98   ||  MinChi2: 121.2391312561636   ||  MeanChi2: 121.2391312561636   ||  StdChi2: 0.0   ||  
GenNb-99   ||  MinChi2: 113.44336611715585   ||  MeanChi2: 113.44336611715585   ||  StdChi2: 0.0   ||  
GenNb-100   ||  MinChi2: 109.26829985093825   ||  MeanChi2: 109.26829985093825   ||  StdChi2: 0.0   ||  
GenNb-101   ||  MinChi2: 109.16505449376008   ||  MeanChi2: 109.16505449376008   ||  StdChi2: 0.0   ||  
GenNb-102   ||  MinChi2: 106.41593662411019   ||  MeanChi2: 106.41593662411019   ||  StdChi2: 0.0   ||  
GenNb-103   ||  MinChi2: 105.09839169766731   ||  MeanChi2: 105.09839169766731   ||  StdChi2: 0.0   ||  
GenNb-104   ||  MinChi2: 72.63143098066473   ||  MeanChi2: 72.63143098066473   ||  StdChi2: 0.0   ||  
GenNb-105   ||  MinChi2: 71.72729559897246   ||  MeanChi2: 71.72729559897246   ||  StdChi2: 0.0   ||  
GenNb-106   ||  MinChi2: 70.99040060599019   ||  MeanChi2: 70.99040060599019   ||  StdChi2: 0.0   ||  
GenNb-107   ||  MinChi2: 70.62440490004919   ||  MeanChi2: 70.62440490004919   ||  StdChi2: 0.0   ||  
GenNb-108   ||  MinChi2: 68.42781598679645   ||  MeanChi2: 68.42781598679645   ||  StdChi2: 0.0   ||  
GenNb-109   ||  MinChi2: 66.99323329715779   ||  MeanChi2: 66.99323329715779   ||  StdChi2: 0.0   ||  
GenNb-110   ||  MinChi2: 65.21615591684964   ||  MeanChi2: 65.21615591684964   ||  StdChi2: 0.0   ||  
GenNb-111   ||  MinChi2: 59.36457625517449   ||  MeanChi2: 59.36457625517449   ||  StdChi2: 0.0   ||  
GenNb-112   ||  MinChi2: 58.50559275172836   ||  MeanChi2: 58.50559275172836   ||  StdChi2: 0.0   ||  
GenNb-113   ||  MinChi2: 55.199956697511325   ||  MeanChi2: 55.199956697511325   ||  StdChi2: 0.0   ||  
GenNb-114   ||  MinChi2: 51.010974968181365   ||  MeanChi2: 51.010974968181365   ||  StdChi2: 0.0   ||  
GenNb-115   ||  MinChi2: 49.22866460198006   ||  MeanChi2: 49.22866460198006   ||  StdChi2: 0.0   ||  
GenNb-116   ||  MinChi2: 42.67333363729162   ||  MeanChi2: 42.67333363729162   ||  StdChi2: 0.0   ||  
GenNb-117   ||  MinChi2: 42.19130731038722   ||  MeanChi2: 42.19130731038722   ||  StdChi2: 0.0   ||  
GenNb-118   ||  MinChi2: 42.137325145877924   ||  MeanChi2: 42.137325145877924   ||  StdChi2: 0.0   ||  
GenNb-119   ||  MinChi2: 41.17828482274623   ||  MeanChi2: 41.17828482274623   ||  StdChi2: 0.0   ||  
GenNb-120   ||  MinChi2: 38.557502604390066   ||  MeanChi2: 38.557502604390066   ||  StdChi2: 0.0   ||  
GenNb-121   ||  MinChi2: 37.787291358810165   ||  MeanChi2: 37.787291358810165   ||  StdChi2: 0.0   ||  
GenNb-122   ||  MinChi2: 36.26079360853692   ||  MeanChi2: 36.26079360853692   ||  StdChi2: 0.0   ||  
GenNb-123   ||  MinChi2: 32.5302822101632   ||  MeanChi2: 32.5302822101632   ||  StdChi2: 0.0   ||  
GenNb-124   ||  MinChi2: 32.02358012268151   ||  MeanChi2: 32.02358012268151   ||  StdChi2: 0.0   ||  
GenNb-125   ||  MinChi2: 31.780678789562014   ||  MeanChi2: 31.780678789562014   ||  StdChi2: 0.0   ||  
GenNb-126   ||  MinChi2: 27.589691419817026   ||  MeanChi2: 27.589691419817026   ||  StdChi2: 0.0   ||  
GenNb-127   ||  MinChi2: 26.714300732206013   ||  MeanChi2: 26.714300732206013   ||  StdChi2: 0.0   ||  
GenNb-128   ||  MinChi2: 26.49389760288733   ||  MeanChi2: 26.49389760288733   ||  StdChi2: 0.0   ||  
GenNb-129   ||  MinChi2: 26.38944348706641   ||  MeanChi2: 26.38944348706641   ||  StdChi2: 0.0   ||  
GenNb-130   ||  MinChi2: 26.365630619196903   ||  MeanChi2: 26.365630619196903   ||  StdChi2: 0.0   ||  
GenNb-131   ||  MinChi2: 20.954954940205727   ||  MeanChi2: 20.954954940205727   ||  StdChi2: 0.0   ||  
GenNb-132   ||  MinChi2: 20.68693172448026   ||  MeanChi2: 20.68693172448026   ||  StdChi2: 0.0   ||  
GenNb-133   ||  MinChi2: 19.637815757826594   ||  MeanChi2: 19.637815757826594   ||  StdChi2: 0.0   ||  
GenNb-134   ||  MinChi2: 19.113198414488355   ||  MeanChi2: 19.113198414488355   ||  StdChi2: 0.0   ||  
GenNb-135   ||  MinChi2: 16.968967038645776   ||  MeanChi2: 16.968967038645776   ||  StdChi2: 0.0   ||  
GenNb-136   ||  MinChi2: 16.938185792059397   ||  MeanChi2: 16.938185792059397   ||  StdChi2: 0.0   ||  
GenNb-137   ||  MinChi2: 16.351118144580628   ||  MeanChi2: 16.351118144580628   ||  StdChi2: 0.0   ||  
GenNb-138   ||  MinChi2: 15.427769903125261   ||  MeanChi2: 15.427769903125261   ||  StdChi2: 0.0   ||  
GenNb-139   ||  MinChi2: 14.827093631233996   ||  MeanChi2: 14.827093631233996   ||  StdChi2: 0.0   ||  
GenNb-140   ||  MinChi2: 12.917268664148537   ||  MeanChi2: 12.917268664148537   ||  StdChi2: 0.0   ||  
GenNb-141   ||  MinChi2: 12.803770453032811   ||  MeanChi2: 12.803770453032811   ||  StdChi2: 0.0   ||  
GenNb-142   ||  MinChi2: 7.706564993227931   ||  MeanChi2: 7.706564993227931   ||  StdChi2: 0.0   ||  
