GenNb-1   ||  MinChi2: 3077.912422325354   ||  MeanChi2: 3077.912422325354   ||  StdChi2: 0.0   ||  
GenNb-18   ||  MinChi2: 2455.1965117190553   ||  MeanChi2: 2455.1965117190553   ||  StdChi2: 0.0   ||  
GenNb-19   ||  MinChi2: 2418.3249857704072   ||  MeanChi2: 2418.3249857704072   ||  StdChi2: 0.0   ||  
GenNb-20   ||  MinChi2: 2411.011736726061   ||  MeanChi2: 2411.011736726061   ||  StdChi2: 0.0   ||  
GenNb-21   ||  MinChi2: 2330.710477665946   ||  MeanChi2: 2330.710477665946   ||  StdChi2: 0.0   ||  
GenNb-22   ||  MinChi2: 2138.9811287649263   ||  MeanChi2: 2138.9811287649263   ||  StdChi2: 0.0   ||  
GenNb-23   ||  MinChi2: 2041.99255113788   ||  MeanChi2: 2041.99255113788   ||  StdChi2: 0.0   ||  
GenNb-24   ||  MinChi2: 1913.139202126864   ||  MeanChi2: 1913.139202126864   ||  StdChi2: 0.0   ||  
GenNb-25   ||  MinChi2: 1892.0332468938245   ||  MeanChi2: 1892.0332468938245   ||  StdChi2: 0.0   ||  
GenNb-26   ||  MinChi2: 1873.6697978011434   ||  MeanChi2: 1873.6697978011434   ||  StdChi2: 0.0   ||  
GenNb-27   ||  MinChi2: 1850.0598555657775   ||  MeanChi2: 1850.0598555657775   ||  StdChi2: 0.0   ||  
GenNb-28   ||  MinChi2: 1831.6855416258175   ||  MeanChi2: 1831.6855416258175   ||  StdChi2: 0.0   ||  
GenNb-29   ||  MinChi2: 1829.8782282007073   ||  MeanChi2: 1829.8782282007073   ||  StdChi2: 0.0   ||  
GenNb-30   ||  MinChi2: 1797.8038608135157   ||  MeanChi2: 1797.8038608135157   ||  StdChi2: 0.0   ||  
GenNb-31   ||  MinChi2: 1764.8986919866957   ||  MeanChi2: 1764.8986919866957   ||  StdChi2: 0.0   ||  
GenNb-32   ||  MinChi2: 1746.3344293966663   ||  MeanChi2: 1746.3344293966663   ||  StdChi2: 0.0   ||  
GenNb-33   ||  MinChi2: 1706.1467295718792   ||  MeanChi2: 1706.1467295718792   ||  StdChi2: 0.0   ||  
GenNb-34   ||  MinChi2: 1676.757519143332   ||  MeanChi2: 1676.757519143332   ||  StdChi2: 0.0   ||  
GenNb-35   ||  MinChi2: 1670.0213299760414   ||  MeanChi2: 1670.0213299760414   ||  StdChi2: 0.0   ||  
GenNb-36   ||  MinChi2: 1669.8826306691121   ||  MeanChi2: 1669.8826306691121   ||  StdChi2: 0.0   ||  
GenNb-37   ||  MinChi2: 1647.247663560288   ||  MeanChi2: 1647.247663560288   ||  StdChi2: 0.0   ||  
GenNb-38   ||  MinChi2: 1618.9772052791695   ||  MeanChi2: 1618.9772052791695   ||  StdChi2: 0.0   ||  
GenNb-39   ||  MinChi2: 1571.5126827089034   ||  MeanChi2: 1571.5126827089034   ||  StdChi2: 0.0   ||  
GenNb-40   ||  MinChi2: 1552.6610182776894   ||  MeanChi2: 1552.6610182776894   ||  StdChi2: 0.0   ||  
GenNb-41   ||  MinChi2: 1546.124177770002   ||  MeanChi2: 1546.124177770002   ||  StdChi2: 0.0   ||  
GenNb-42   ||  MinChi2: 1545.6180434504242   ||  MeanChi2: 1545.6180434504242   ||  StdChi2: 0.0   ||  
GenNb-43   ||  MinChi2: 1512.1524963552695   ||  MeanChi2: 1512.1524963552695   ||  StdChi2: 0.0   ||  
GenNb-44   ||  MinChi2: 1469.8410688227464   ||  MeanChi2: 1469.8410688227464   ||  StdChi2: 0.0   ||  
GenNb-45   ||  MinChi2: 1462.8902411593012   ||  MeanChi2: 1462.8902411593012   ||  StdChi2: 0.0   ||  
GenNb-46   ||  MinChi2: 1461.235541085272   ||  MeanChi2: 1461.235541085272   ||  StdChi2: 0.0   ||  
GenNb-47   ||  MinChi2: 1439.309725759057   ||  MeanChi2: 1439.309725759057   ||  StdChi2: 0.0   ||  
GenNb-48   ||  MinChi2: 1425.4232860815587   ||  MeanChi2: 1425.4232860815587   ||  StdChi2: 0.0   ||  
GenNb-49   ||  MinChi2: 1389.51672167242   ||  MeanChi2: 1389.51672167242   ||  StdChi2: 0.0   ||  
GenNb-50   ||  MinChi2: 1353.461147715894   ||  MeanChi2: 1353.461147715894   ||  StdChi2: 0.0   ||  
GenNb-51   ||  MinChi2: 1351.8108523735352   ||  MeanChi2: 1351.8108523735352   ||  StdChi2: 0.0   ||  
GenNb-52   ||  MinChi2: 1274.998688964272   ||  MeanChi2: 1274.998688964272   ||  StdChi2: 0.0   ||  
GenNb-53   ||  MinChi2: 1229.1309655053078   ||  MeanChi2: 1229.1309655053078   ||  StdChi2: 0.0   ||  
GenNb-54   ||  MinChi2: 1158.4913604140772   ||  MeanChi2: 1158.4913604140772   ||  StdChi2: 0.0   ||  
GenNb-55   ||  MinChi2: 1150.683931821609   ||  MeanChi2: 1150.683931821609   ||  StdChi2: 0.0   ||  
GenNb-56   ||  MinChi2: 1115.942300587597   ||  MeanChi2: 1115.942300587597   ||  StdChi2: 0.0   ||  
GenNb-57   ||  MinChi2: 1100.9983242110204   ||  MeanChi2: 1100.9983242110204   ||  StdChi2: 0.0   ||  
GenNb-58   ||  MinChi2: 1052.1174794575754   ||  MeanChi2: 1052.1174794575754   ||  StdChi2: 0.0   ||  
GenNb-59   ||  MinChi2: 1002.1447879730252   ||  MeanChi2: 1002.1447879730252   ||  StdChi2: 0.0   ||  
GenNb-60   ||  MinChi2: 985.8358023940079   ||  MeanChi2: 985.8358023940079   ||  StdChi2: 0.0   ||  
GenNb-61   ||  MinChi2: 943.6756518927663   ||  MeanChi2: 943.6756518927663   ||  StdChi2: 0.0   ||  
GenNb-62   ||  MinChi2: 928.8378987464448   ||  MeanChi2: 928.8378987464448   ||  StdChi2: 0.0   ||  
GenNb-63   ||  MinChi2: 903.1383382948334   ||  MeanChi2: 903.1383382948334   ||  StdChi2: 0.0   ||  
GenNb-64   ||  MinChi2: 864.062365699209   ||  MeanChi2: 864.062365699209   ||  StdChi2: 0.0   ||  
GenNb-65   ||  MinChi2: 837.4272502024493   ||  MeanChi2: 837.4272502024493   ||  StdChi2: 0.0   ||  
GenNb-66   ||  MinChi2: 822.2269158817023   ||  MeanChi2: 822.2269158817023   ||  StdChi2: 0.0   ||  
GenNb-67   ||  MinChi2: 820.7613125173157   ||  MeanChi2: 820.7613125173157   ||  StdChi2: 0.0   ||  
GenNb-68   ||  MinChi2: 816.5288321808232   ||  MeanChi2: 816.5288321808232   ||  StdChi2: 0.0   ||  
GenNb-69   ||  MinChi2: 802.0420228753438   ||  MeanChi2: 802.0420228753438   ||  StdChi2: 0.0   ||  
GenNb-70   ||  MinChi2: 801.3705545607945   ||  MeanChi2: 801.3705545607945   ||  StdChi2: 0.0   ||  
GenNb-71   ||  MinChi2: 760.4655065362538   ||  MeanChi2: 760.4655065362538   ||  StdChi2: 0.0   ||  
GenNb-72   ||  MinChi2: 733.9024994665418   ||  MeanChi2: 733.9024994665418   ||  StdChi2: 0.0   ||  
GenNb-73   ||  MinChi2: 694.8314815839285   ||  MeanChi2: 694.8314815839285   ||  StdChi2: 0.0   ||  
GenNb-74   ||  MinChi2: 666.5202525953923   ||  MeanChi2: 666.5202525953923   ||  StdChi2: 0.0   ||  
GenNb-75   ||  MinChi2: 641.8228989505783   ||  MeanChi2: 641.8228989505783   ||  StdChi2: 0.0   ||  
GenNb-76   ||  MinChi2: 617.294742753354   ||  MeanChi2: 617.294742753354   ||  StdChi2: 0.0   ||  
GenNb-77   ||  MinChi2: 613.6163351015736   ||  MeanChi2: 613.6163351015736   ||  StdChi2: 0.0   ||  
GenNb-78   ||  MinChi2: 597.068584790538   ||  MeanChi2: 597.068584790538   ||  StdChi2: 0.0   ||  
GenNb-79   ||  MinChi2: 594.7307367631904   ||  MeanChi2: 594.7307367631904   ||  StdChi2: 0.0   ||  
GenNb-80   ||  MinChi2: 584.902388925529   ||  MeanChi2: 584.902388925529   ||  StdChi2: 0.0   ||  
GenNb-81   ||  MinChi2: 582.2426126370017   ||  MeanChi2: 582.2426126370017   ||  StdChi2: 0.0   ||  
GenNb-82   ||  MinChi2: 580.5520162002465   ||  MeanChi2: 580.5520162002465   ||  StdChi2: 0.0   ||  
GenNb-83   ||  MinChi2: 517.5321511210966   ||  MeanChi2: 517.5321511210966   ||  StdChi2: 0.0   ||  
GenNb-84   ||  MinChi2: 492.1716436957799   ||  MeanChi2: 492.1716436957799   ||  StdChi2: 0.0   ||  
GenNb-85   ||  MinChi2: 487.06504037310924   ||  MeanChi2: 487.06504037310924   ||  StdChi2: 0.0   ||  
GenNb-86   ||  MinChi2: 485.8408055278149   ||  MeanChi2: 485.8408055278149   ||  StdChi2: 0.0   ||  
GenNb-87   ||  MinChi2: 469.5955680221921   ||  MeanChi2: 469.5955680221921   ||  StdChi2: 0.0   ||  
GenNb-88   ||  MinChi2: 442.6576811287253   ||  MeanChi2: 442.6576811287253   ||  StdChi2: 0.0   ||  
GenNb-89   ||  MinChi2: 423.80194984560376   ||  MeanChi2: 423.80194984560376   ||  StdChi2: 0.0   ||  
GenNb-90   ||  MinChi2: 413.09268275250594   ||  MeanChi2: 413.09268275250594   ||  StdChi2: 0.0   ||  
GenNb-91   ||  MinChi2: 409.982243554836   ||  MeanChi2: 409.982243554836   ||  StdChi2: 0.0   ||  
GenNb-92   ||  MinChi2: 391.54268696948697   ||  MeanChi2: 391.54268696948697   ||  StdChi2: 0.0   ||  
GenNb-93   ||  MinChi2: 371.6483069869998   ||  MeanChi2: 371.6483069869998   ||  StdChi2: 0.0   ||  
GenNb-94   ||  MinChi2: 332.0341539787794   ||  MeanChi2: 332.0341539787794   ||  StdChi2: 0.0   ||  
GenNb-95   ||  MinChi2: 331.09272880269475   ||  MeanChi2: 331.09272880269475   ||  StdChi2: 0.0   ||  
GenNb-96   ||  MinChi2: 277.4539352221009   ||  MeanChi2: 277.4539352221009   ||  StdChi2: 0.0   ||  
GenNb-97   ||  MinChi2: 265.33434490488617   ||  MeanChi2: 265.33434490488617   ||  StdChi2: 0.0   ||  
GenNb-98   ||  MinChi2: 259.2587667729438   ||  MeanChi2: 259.2587667729438   ||  StdChi2: 0.0   ||  
GenNb-99   ||  MinChi2: 238.87825527170736   ||  MeanChi2: 238.87825527170736   ||  StdChi2: 0.0   ||  
GenNb-100   ||  MinChi2: 228.05446677645804   ||  MeanChi2: 228.05446677645804   ||  StdChi2: 0.0   ||  
GenNb-101   ||  MinChi2: 227.78775162689138   ||  MeanChi2: 227.78775162689138   ||  StdChi2: 0.0   ||  
GenNb-102   ||  MinChi2: 220.6973107037505   ||  MeanChi2: 220.6973107037505   ||  StdChi2: 0.0   ||  
GenNb-103   ||  MinChi2: 217.3097397681906   ||  MeanChi2: 217.3097397681906   ||  StdChi2: 0.0   ||  
GenNb-104   ||  MinChi2: 135.78884072085128   ||  MeanChi2: 135.78884072085128   ||  StdChi2: 0.0   ||  
GenNb-105   ||  MinChi2: 133.60736634517764   ||  MeanChi2: 133.60736634517764   ||  StdChi2: 0.0   ||  
GenNb-106   ||  MinChi2: 131.83299285166476   ||  MeanChi2: 131.83299285166476   ||  StdChi2: 0.0   ||  
GenNb-107   ||  MinChi2: 130.9529638834596   ||  MeanChi2: 130.9529638834596   ||  StdChi2: 0.0   ||  
GenNb-108   ||  MinChi2: 125.68641513791798   ||  MeanChi2: 125.68641513791798   ||  StdChi2: 0.0   ||  
GenNb-109   ||  MinChi2: 122.2634146520137   ||  MeanChi2: 122.2634146520137   ||  StdChi2: 0.0   ||  
GenNb-110   ||  MinChi2: 118.04107792023837   ||  MeanChi2: 118.04107792023837   ||  StdChi2: 0.0   ||  
GenNb-111   ||  MinChi2: 104.27706177597224   ||  MeanChi2: 104.27706177597224   ||  StdChi2: 0.0   ||  
GenNb-112   ||  MinChi2: 102.27923041591171   ||  MeanChi2: 102.27923041591171   ||  StdChi2: 0.0   ||  
GenNb-113   ||  MinChi2: 94.63956916883136   ||  MeanChi2: 94.63956916883136   ||  StdChi2: 0.0   ||  
GenNb-114   ||  MinChi2: 85.08427858710269   ||  MeanChi2: 85.08427858710269   ||  StdChi2: 0.0   ||  
GenNb-115   ||  MinChi2: 81.06749921313242   ||  MeanChi2: 81.06749921313242   ||  StdChi2: 0.0   ||  
GenNb-116   ||  MinChi2: 66.54425793244667   ||  MeanChi2: 66.54425793244667   ||  StdChi2: 0.0   ||  
GenNb-117   ||  MinChi2: 65.49590164728983   ||  MeanChi2: 65.49590164728983   ||  StdChi2: 0.0   ||  
GenNb-118   ||  MinChi2: 65.37867244479364   ||  MeanChi2: 65.37867244479364   ||  StdChi2: 0.0   ||  
GenNb-119   ||  MinChi2: 63.301103120355684   ||  MeanChi2: 63.301103120355684   ||  StdChi2: 0.0   ||  
GenNb-120   ||  MinChi2: 57.6773949486361   ||  MeanChi2: 57.6773949486361   ||  StdChi2: 0.0   ||  
GenNb-121   ||  MinChi2: 56.04184058530232   ||  MeanChi2: 56.04184058530232   ||  StdChi2: 0.0   ||  
GenNb-122   ||  MinChi2: 52.82288515598049   ||  MeanChi2: 52.82288515598049   ||  StdChi2: 0.0   ||  
GenNb-123   ||  MinChi2: 45.091695993052724   ||  MeanChi2: 45.091695993052724   ||  StdChi2: 0.0   ||  
GenNb-124   ||  MinChi2: 44.05907320125626   ||  MeanChi2: 44.05907320125626   ||  StdChi2: 0.0   ||  
GenNb-125   ||  MinChi2: 43.56557954721917   ||  MeanChi2: 43.56557954721917   ||  StdChi2: 0.0   ||  
GenNb-126   ||  MinChi2: 35.20432737502526   ||  MeanChi2: 35.20432737502526   ||  StdChi2: 0.0   ||  
GenNb-127   ||  MinChi2: 33.50191600713269   ||  MeanChi2: 33.50191600713269   ||  StdChi2: 0.0   ||  
GenNb-128   ||  MinChi2: 33.075875687945924   ||  MeanChi2: 33.075875687945924   ||  StdChi2: 0.0   ||  
GenNb-129   ||  MinChi2: 32.87433094248229   ||  MeanChi2: 32.87433094248229   ||  StdChi2: 0.0   ||  
GenNb-130   ||  MinChi2: 32.82841750559777   ||  MeanChi2: 32.82841750559777   ||  StdChi2: 0.0   ||  
GenNb-131   ||  MinChi2: 22.725627306625327   ||  MeanChi2: 22.725627306625327   ||  StdChi2: 0.0   ||  
GenNb-132   ||  MinChi2: 22.246194974791994   ||  MeanChi2: 22.246194974791994   ||  StdChi2: 0.0   ||  
GenNb-133   ||  MinChi2: 20.389974007248078   ||  MeanChi2: 20.389974007248078   ||  StdChi2: 0.0   ||  
GenNb-134   ||  MinChi2: 19.474997132690678   ||  MeanChi2: 19.474997132690678   ||  StdChi2: 0.0   ||  
GenNb-135   ||  MinChi2: 15.83225066975297   ||  MeanChi2: 15.83225066975297   ||  StdChi2: 0.0   ||  
GenNb-136   ||  MinChi2: 15.781246542227063   ||  MeanChi2: 15.781246542227063   ||  StdChi2: 0.0   ||  
GenNb-137   ||  MinChi2: 14.815520080783395   ||  MeanChi2: 14.815520080783395   ||  StdChi2: 0.0   ||  
GenNb-138   ||  MinChi2: 13.325577238496754   ||  MeanChi2: 13.325577238496754   ||  StdChi2: 0.0   ||  
GenNb-139   ||  MinChi2: 12.376829607321286   ||  MeanChi2: 12.376829607321286   ||  StdChi2: 0.0   ||  
GenNb-140   ||  MinChi2: 9.477981706957047   ||  MeanChi2: 9.477981706957047   ||  StdChi2: 0.0   ||  
