GenNb-1   ||  MinChi2: 105230.13893202599   ||  MeanChi2: 105230.13893202599   ||  StdChi2: 0.0   ||  
GenNb-45   ||  MinChi2: 55823.44118809187   ||  MeanChi2: 55823.44118809187   ||  StdChi2: 0.0   ||  
GenNb-46   ||  MinChi2: 53100.34734766125   ||  MeanChi2: 53100.34734766125   ||  StdChi2: 0.0   ||  
GenNb-47   ||  MinChi2: 52953.84753029734   ||  MeanChi2: 52953.84753029734   ||  StdChi2: 0.0   ||  
GenNb-48   ||  MinChi2: 52690.08574133896   ||  MeanChi2: 52690.08574133896   ||  StdChi2: 0.0   ||  
GenNb-49   ||  MinChi2: 52247.84473605669   ||  MeanChi2: 52247.84473605669   ||  StdChi2: 0.0   ||  
GenNb-50   ||  MinChi2: 48637.13332925733   ||  MeanChi2: 48637.13332925733   ||  StdChi2: 0.0   ||  
GenNb-51   ||  MinChi2: 47573.86024893827   ||  MeanChi2: 47573.86024893827   ||  StdChi2: 0.0   ||  
GenNb-52   ||  MinChi2: 45426.29107492524   ||  MeanChi2: 45426.29107492524   ||  StdChi2: 0.0   ||  
GenNb-53   ||  MinChi2: 44862.00932609272   ||  MeanChi2: 44862.00932609272   ||  StdChi2: 0.0   ||  
GenNb-54   ||  MinChi2: 44463.821403528156   ||  MeanChi2: 44463.821403528156   ||  StdChi2: 0.0   ||  
GenNb-55   ||  MinChi2: 41783.27786700966   ||  MeanChi2: 41783.27786700966   ||  StdChi2: 0.0   ||  
GenNb-56   ||  MinChi2: 40294.23308984719   ||  MeanChi2: 40294.23308984719   ||  StdChi2: 0.0   ||  
GenNb-57   ||  MinChi2: 39438.1010474601   ||  MeanChi2: 39438.1010474601   ||  StdChi2: 0.0   ||  
GenNb-58   ||  MinChi2: 39292.07653485459   ||  MeanChi2: 39292.07653485459   ||  StdChi2: 0.0   ||  
GenNb-59   ||  MinChi2: 38235.11558619647   ||  MeanChi2: 38235.11558619647   ||  StdChi2: 0.0   ||  
GenNb-60   ||  MinChi2: 37753.695054947115   ||  MeanChi2: 37753.695054947115   ||  StdChi2: 0.0   ||  
GenNb-61   ||  MinChi2: 34604.14347581357   ||  MeanChi2: 34604.14347581357   ||  StdChi2: 0.0   ||  
GenNb-62   ||  MinChi2: 34291.76219794967   ||  MeanChi2: 34291.76219794967   ||  StdChi2: 0.0   ||  
GenNb-63   ||  MinChi2: 33962.16536997873   ||  MeanChi2: 33962.16536997873   ||  StdChi2: 0.0   ||  
GenNb-64   ||  MinChi2: 32400.86704516818   ||  MeanChi2: 32400.86704516818   ||  StdChi2: 0.0   ||  
GenNb-65   ||  MinChi2: 32327.516278973853   ||  MeanChi2: 32327.516278973853   ||  StdChi2: 0.0   ||  
GenNb-66   ||  MinChi2: 32008.678210970273   ||  MeanChi2: 32008.678210970273   ||  StdChi2: 0.0   ||  
GenNb-67   ||  MinChi2: 31879.63892916643   ||  MeanChi2: 31879.63892916643   ||  StdChi2: 0.0   ||  
GenNb-68   ||  MinChi2: 31875.362643336517   ||  MeanChi2: 31875.362643336517   ||  StdChi2: 0.0   ||  
GenNb-69   ||  MinChi2: 31299.508101216506   ||  MeanChi2: 31299.508101216506   ||  StdChi2: 0.0   ||  
GenNb-70   ||  MinChi2: 31256.4751364658   ||  MeanChi2: 31256.4751364658   ||  StdChi2: 0.0   ||  
GenNb-71   ||  MinChi2: 29115.45771176586   ||  MeanChi2: 29115.45771176586   ||  StdChi2: 0.0   ||  
GenNb-72   ||  MinChi2: 28860.34109486826   ||  MeanChi2: 28860.34109486826   ||  StdChi2: 0.0   ||  
GenNb-73   ||  MinChi2: 28153.219384334887   ||  MeanChi2: 28153.219384334887   ||  StdChi2: 0.0   ||  
GenNb-74   ||  MinChi2: 27723.845049415868   ||  MeanChi2: 27723.845049415868   ||  StdChi2: 0.0   ||  
GenNb-75   ||  MinChi2: 24887.5031572281   ||  MeanChi2: 24887.5031572281   ||  StdChi2: 0.0   ||  
GenNb-76   ||  MinChi2: 24715.173888408324   ||  MeanChi2: 24715.173888408324   ||  StdChi2: 0.0   ||  
GenNb-77   ||  MinChi2: 24001.25688447914   ||  MeanChi2: 24001.25688447914   ||  StdChi2: 0.0   ||  
GenNb-78   ||  MinChi2: 23743.540072837375   ||  MeanChi2: 23743.540072837375   ||  StdChi2: 0.0   ||  
GenNb-79   ||  MinChi2: 23018.58607603146   ||  MeanChi2: 23018.58607603146   ||  StdChi2: 0.0   ||  
GenNb-80   ||  MinChi2: 22874.05282382745   ||  MeanChi2: 22874.05282382745   ||  StdChi2: 0.0   ||  
GenNb-81   ||  MinChi2: 21887.26032238121   ||  MeanChi2: 21887.26032238121   ||  StdChi2: 0.0   ||  
GenNb-82   ||  MinChi2: 21128.15556377618   ||  MeanChi2: 21128.15556377618   ||  StdChi2: 0.0   ||  
GenNb-83   ||  MinChi2: 20426.002645524804   ||  MeanChi2: 20426.002645524804   ||  StdChi2: 0.0   ||  
GenNb-84   ||  MinChi2: 19909.556161371347   ||  MeanChi2: 19909.556161371347   ||  StdChi2: 0.0   ||  
GenNb-85   ||  MinChi2: 18766.436866040865   ||  MeanChi2: 18766.436866040865   ||  StdChi2: 0.0   ||  
GenNb-86   ||  MinChi2: 17761.734085495664   ||  MeanChi2: 17761.734085495664   ||  StdChi2: 0.0   ||  
GenNb-87   ||  MinChi2: 16649.55770893844   ||  MeanChi2: 16649.55770893844   ||  StdChi2: 0.0   ||  
GenNb-88   ||  MinChi2: 16406.016532775106   ||  MeanChi2: 16406.016532775106   ||  StdChi2: 0.0   ||  
GenNb-89   ||  MinChi2: 15774.598828520913   ||  MeanChi2: 15774.598828520913   ||  StdChi2: 0.0   ||  
GenNb-90   ||  MinChi2: 15773.455985450113   ||  MeanChi2: 15773.455985450113   ||  StdChi2: 0.0   ||  
GenNb-91   ||  MinChi2: 15757.49409306262   ||  MeanChi2: 15757.49409306262   ||  StdChi2: 0.0   ||  
GenNb-92   ||  MinChi2: 15192.172899762052   ||  MeanChi2: 15192.172899762052   ||  StdChi2: 0.0   ||  
GenNb-93   ||  MinChi2: 14684.847267372863   ||  MeanChi2: 14684.847267372863   ||  StdChi2: 0.0   ||  
GenNb-94   ||  MinChi2: 14591.062388419556   ||  MeanChi2: 14591.062388419556   ||  StdChi2: 0.0   ||  
GenNb-95   ||  MinChi2: 13145.99966464081   ||  MeanChi2: 13145.99966464081   ||  StdChi2: 0.0   ||  
GenNb-96   ||  MinChi2: 12379.668068254136   ||  MeanChi2: 12379.668068254136   ||  StdChi2: 0.0   ||  
GenNb-97   ||  MinChi2: 11981.355078452905   ||  MeanChi2: 11981.355078452905   ||  StdChi2: 0.0   ||  
GenNb-98   ||  MinChi2: 11811.623275966054   ||  MeanChi2: 11811.623275966054   ||  StdChi2: 0.0   ||  
GenNb-99   ||  MinChi2: 9849.069642401058   ||  MeanChi2: 9849.069642401058   ||  StdChi2: 0.0   ||  
GenNb-100   ||  MinChi2: 9834.252065781506   ||  MeanChi2: 9834.252065781506   ||  StdChi2: 0.0   ||  
GenNb-101   ||  MinChi2: 9834.166512322514   ||  MeanChi2: 9834.166512322514   ||  StdChi2: 0.0   ||  
GenNb-102   ||  MinChi2: 9626.037160254078   ||  MeanChi2: 9626.037160254078   ||  StdChi2: 0.0   ||  
GenNb-103   ||  MinChi2: 9112.232962710297   ||  MeanChi2: 9112.232962710297   ||  StdChi2: 0.0   ||  
GenNb-104   ||  MinChi2: 8824.938110294706   ||  MeanChi2: 8824.938110294706   ||  StdChi2: 0.0   ||  
GenNb-105   ||  MinChi2: 8697.365098339933   ||  MeanChi2: 8697.365098339933   ||  StdChi2: 0.0   ||  
GenNb-106   ||  MinChi2: 8300.512920019317   ||  MeanChi2: 8300.512920019317   ||  StdChi2: 0.0   ||  
GenNb-107   ||  MinChi2: 8299.585477858405   ||  MeanChi2: 8299.585477858405   ||  StdChi2: 0.0   ||  
GenNb-108   ||  MinChi2: 7607.077140343034   ||  MeanChi2: 7607.077140343034   ||  StdChi2: 0.0   ||  
GenNb-109   ||  MinChi2: 7420.3726709629755   ||  MeanChi2: 7420.3726709629755   ||  StdChi2: 0.0   ||  
GenNb-110   ||  MinChi2: 7407.905592075179   ||  MeanChi2: 7407.905592075179   ||  StdChi2: 0.0   ||  
GenNb-111   ||  MinChi2: 6684.968327014852   ||  MeanChi2: 6684.968327014852   ||  StdChi2: 0.0   ||  
GenNb-112   ||  MinChi2: 5627.895131227122   ||  MeanChi2: 5627.895131227122   ||  StdChi2: 0.0   ||  
GenNb-113   ||  MinChi2: 5623.262364182785   ||  MeanChi2: 5623.262364182785   ||  StdChi2: 0.0   ||  
GenNb-114   ||  MinChi2: 5255.844298015004   ||  MeanChi2: 5255.844298015004   ||  StdChi2: 0.0   ||  
GenNb-115   ||  MinChi2: 5139.994724199212   ||  MeanChi2: 5139.994724199212   ||  StdChi2: 0.0   ||  
GenNb-116   ||  MinChi2: 5017.179723883382   ||  MeanChi2: 5017.179723883382   ||  StdChi2: 0.0   ||  
GenNb-117   ||  MinChi2: 4956.697704760345   ||  MeanChi2: 4956.697704760345   ||  StdChi2: 0.0   ||  
GenNb-118   ||  MinChi2: 4783.158472488641   ||  MeanChi2: 4783.158472488641   ||  StdChi2: 0.0   ||  
GenNb-119   ||  MinChi2: 4534.672457470018   ||  MeanChi2: 4534.672457470018   ||  StdChi2: 0.0   ||  
GenNb-120   ||  MinChi2: 4266.208885541611   ||  MeanChi2: 4266.208885541611   ||  StdChi2: 0.0   ||  
GenNb-121   ||  MinChi2: 4050.0950521520303   ||  MeanChi2: 4050.0950521520303   ||  StdChi2: 0.0   ||  
GenNb-122   ||  MinChi2: 4041.4407626660595   ||  MeanChi2: 4041.4407626660595   ||  StdChi2: 0.0   ||  
GenNb-123   ||  MinChi2: 3948.0816997030943   ||  MeanChi2: 3948.0816997030943   ||  StdChi2: 0.0   ||  
GenNb-124   ||  MinChi2: 3811.159457482328   ||  MeanChi2: 3811.159457482328   ||  StdChi2: 0.0   ||  
GenNb-125   ||  MinChi2: 3572.5369751707667   ||  MeanChi2: 3572.5369751707667   ||  StdChi2: 0.0   ||  
GenNb-126   ||  MinChi2: 3183.2373013548813   ||  MeanChi2: 3183.2373013548813   ||  StdChi2: 0.0   ||  
GenNb-127   ||  MinChi2: 2727.6385722293644   ||  MeanChi2: 2727.6385722293644   ||  StdChi2: 0.0   ||  
GenNb-128   ||  MinChi2: 2717.0075017093454   ||  MeanChi2: 2717.0075017093454   ||  StdChi2: 0.0   ||  
GenNb-129   ||  MinChi2: 2646.3413791870485   ||  MeanChi2: 2646.3413791870485   ||  StdChi2: 0.0   ||  
GenNb-130   ||  MinChi2: 2634.425343172153   ||  MeanChi2: 2634.425343172153   ||  StdChi2: 0.0   ||  
GenNb-131   ||  MinChi2: 2578.2097210090546   ||  MeanChi2: 2578.2097210090546   ||  StdChi2: 0.0   ||  
GenNb-132   ||  MinChi2: 2501.031860156067   ||  MeanChi2: 2501.031860156067   ||  StdChi2: 0.0   ||  
GenNb-133   ||  MinChi2: 2476.139981495949   ||  MeanChi2: 2476.139981495949   ||  StdChi2: 0.0   ||  
GenNb-134   ||  MinChi2: 2348.5265369966814   ||  MeanChi2: 2348.5265369966814   ||  StdChi2: 0.0   ||  
GenNb-135   ||  MinChi2: 2069.6511553552673   ||  MeanChi2: 2069.6511553552673   ||  StdChi2: 0.0   ||  
GenNb-136   ||  MinChi2: 1934.3027196815297   ||  MeanChi2: 1934.3027196815297   ||  StdChi2: 0.0   ||  
GenNb-137   ||  MinChi2: 1899.520519656499   ||  MeanChi2: 1899.520519656499   ||  StdChi2: 0.0   ||  
GenNb-138   ||  MinChi2: 1839.926100796231   ||  MeanChi2: 1839.926100796231   ||  StdChi2: 0.0   ||  
GenNb-139   ||  MinChi2: 1767.270926028071   ||  MeanChi2: 1767.270926028071   ||  StdChi2: 0.0   ||  
GenNb-140   ||  MinChi2: 1676.6443965765816   ||  MeanChi2: 1676.6443965765816   ||  StdChi2: 0.0   ||  
GenNb-141   ||  MinChi2: 1647.44326811702   ||  MeanChi2: 1647.44326811702   ||  StdChi2: 0.0   ||  
GenNb-142   ||  MinChi2: 1392.2701245460312   ||  MeanChi2: 1392.2701245460312   ||  StdChi2: 0.0   ||  
GenNb-143   ||  MinChi2: 1130.3378823714668   ||  MeanChi2: 1130.3378823714668   ||  StdChi2: 0.0   ||  
GenNb-144   ||  MinChi2: 954.2092583439663   ||  MeanChi2: 954.2092583439663   ||  StdChi2: 0.0   ||  
