GenNb-1   ||  MinChi2: 57650.2999595435   ||  MeanChi2: 57650.2999595435   ||  StdChi2: 0.0   ||  
GenNb-38   ||  MinChi2: 38720.754766491555   ||  MeanChi2: 38720.754766491555   ||  StdChi2: 0.0   ||  
GenNb-39   ||  MinChi2: 38217.295275321536   ||  MeanChi2: 38217.295275321536   ||  StdChi2: 0.0   ||  
GenNb-40   ||  MinChi2: 37231.52260785431   ||  MeanChi2: 37231.52260785431   ||  StdChi2: 0.0   ||  
GenNb-41   ||  MinChi2: 35148.63021532684   ||  MeanChi2: 35148.63021532684   ||  StdChi2: 0.0   ||  
GenNb-42   ||  MinChi2: 34776.43152699711   ||  MeanChi2: 34776.43152699711   ||  StdChi2: 0.0   ||  
GenNb-43   ||  MinChi2: 34286.31278526973   ||  MeanChi2: 34286.31278526973   ||  StdChi2: 0.0   ||  
GenNb-44   ||  MinChi2: 33781.373611749856   ||  MeanChi2: 33781.373611749856   ||  StdChi2: 0.0   ||  
GenNb-45   ||  MinChi2: 33731.15817518344   ||  MeanChi2: 33731.15817518344   ||  StdChi2: 0.0   ||  
GenNb-46   ||  MinChi2: 32685.11522405881   ||  MeanChi2: 32685.11522405881   ||  StdChi2: 0.0   ||  
GenNb-47   ||  MinChi2: 32628.148244640895   ||  MeanChi2: 32628.148244640895   ||  StdChi2: 0.0   ||  
GenNb-48   ||  MinChi2: 32525.46931941898   ||  MeanChi2: 32525.46931941898   ||  StdChi2: 0.0   ||  
GenNb-49   ||  MinChi2: 32352.973610333927   ||  MeanChi2: 32352.973610333927   ||  StdChi2: 0.0   ||  
GenNb-50   ||  MinChi2: 30932.492063043697   ||  MeanChi2: 30932.492063043697   ||  StdChi2: 0.0   ||  
GenNb-51   ||  MinChi2: 30506.111483708304   ||  MeanChi2: 30506.111483708304   ||  StdChi2: 0.0   ||  
GenNb-52   ||  MinChi2: 29636.70993253479   ||  MeanChi2: 29636.70993253479   ||  StdChi2: 0.0   ||  
GenNb-53   ||  MinChi2: 29405.496745383254   ||  MeanChi2: 29405.496745383254   ||  StdChi2: 0.0   ||  
GenNb-54   ||  MinChi2: 29241.725699474344   ||  MeanChi2: 29241.725699474344   ||  StdChi2: 0.0   ||  
GenNb-55   ||  MinChi2: 28130.530803476322   ||  MeanChi2: 28130.530803476322   ||  StdChi2: 0.0   ||  
GenNb-56   ||  MinChi2: 27502.017404603528   ||  MeanChi2: 27502.017404603528   ||  StdChi2: 0.0   ||  
GenNb-57   ||  MinChi2: 27136.836655627514   ||  MeanChi2: 27136.836655627514   ||  StdChi2: 0.0   ||  
GenNb-58   ||  MinChi2: 27074.21642956951   ||  MeanChi2: 27074.21642956951   ||  StdChi2: 0.0   ||  
GenNb-59   ||  MinChi2: 26619.40004055916   ||  MeanChi2: 26619.40004055916   ||  StdChi2: 0.0   ||  
GenNb-60   ||  MinChi2: 26410.675059595036   ||  MeanChi2: 26410.675059595036   ||  StdChi2: 0.0   ||  
GenNb-61   ||  MinChi2: 25029.857405004346   ||  MeanChi2: 25029.857405004346   ||  StdChi2: 0.0   ||  
GenNb-62   ||  MinChi2: 24889.96379050989   ||  MeanChi2: 24889.96379050989   ||  StdChi2: 0.0   ||  
GenNb-63   ||  MinChi2: 24741.916215522608   ||  MeanChi2: 24741.916215522608   ||  StdChi2: 0.0   ||  
GenNb-64   ||  MinChi2: 24035.898504519613   ||  MeanChi2: 24035.898504519613   ||  StdChi2: 0.0   ||  
GenNb-65   ||  MinChi2: 24002.35967263209   ||  MeanChi2: 24002.35967263209   ||  StdChi2: 0.0   ||  
GenNb-66   ||  MinChi2: 23856.360170887405   ||  MeanChi2: 23856.360170887405   ||  StdChi2: 0.0   ||  
GenNb-67   ||  MinChi2: 23797.11447766223   ||  MeanChi2: 23797.11447766223   ||  StdChi2: 0.0   ||  
GenNb-68   ||  MinChi2: 23795.14927174732   ||  MeanChi2: 23795.14927174732   ||  StdChi2: 0.0   ||  
GenNb-69   ||  MinChi2: 23530.038371906936   ||  MeanChi2: 23530.038371906936   ||  StdChi2: 0.0   ||  
GenNb-70   ||  MinChi2: 23510.141436415255   ||  MeanChi2: 23510.141436415255   ||  StdChi2: 0.0   ||  
GenNb-71   ||  MinChi2: 22513.135272835465   ||  MeanChi2: 22513.135272835465   ||  StdChi2: 0.0   ||  
GenNb-72   ||  MinChi2: 22392.273718333126   ||  MeanChi2: 22392.273718333126   ||  StdChi2: 0.0   ||  
GenNb-73   ||  MinChi2: 22055.795865559183   ||  MeanChi2: 22055.795865559183   ||  StdChi2: 0.0   ||  
GenNb-74   ||  MinChi2: 21850.017301529584   ||  MeanChi2: 21850.017301529584   ||  StdChi2: 0.0   ||  
GenNb-75   ||  MinChi2: 20471.601321619914   ||  MeanChi2: 20471.601321619914   ||  StdChi2: 0.0   ||  
GenNb-76   ||  MinChi2: 20385.68942415373   ||  MeanChi2: 20385.68942415373   ||  StdChi2: 0.0   ||  
GenNb-77   ||  MinChi2: 20028.190408419305   ||  MeanChi2: 20028.190408419305   ||  StdChi2: 0.0   ||  
GenNb-78   ||  MinChi2: 19898.1419399125   ||  MeanChi2: 19898.1419399125   ||  StdChi2: 0.0   ||  
GenNb-79   ||  MinChi2: 19530.302555569167   ||  MeanChi2: 19530.302555569167   ||  StdChi2: 0.0   ||  
GenNb-80   ||  MinChi2: 19456.406984156754   ||  MeanChi2: 19456.406984156754   ||  StdChi2: 0.0   ||  
GenNb-81   ||  MinChi2: 18948.960297662165   ||  MeanChi2: 18948.960297662165   ||  StdChi2: 0.0   ||  
GenNb-82   ||  MinChi2: 18553.315451748622   ||  MeanChi2: 18553.315451748622   ||  StdChi2: 0.0   ||  
GenNb-83   ||  MinChi2: 18183.19578615365   ||  MeanChi2: 18183.19578615365   ||  StdChi2: 0.0   ||  
GenNb-84   ||  MinChi2: 17908.19308884393   ||  MeanChi2: 17908.19308884393   ||  StdChi2: 0.0   ||  
GenNb-85   ||  MinChi2: 17292.34886671063   ||  MeanChi2: 17292.34886671063   ||  StdChi2: 0.0   ||  
GenNb-86   ||  MinChi2: 16740.797931336103   ||  MeanChi2: 16740.797931336103   ||  StdChi2: 0.0   ||  
GenNb-87   ||  MinChi2: 16118.621932683847   ||  MeanChi2: 16118.621932683847   ||  StdChi2: 0.0   ||  
GenNb-88   ||  MinChi2: 15980.196981680316   ||  MeanChi2: 15980.196981680316   ||  StdChi2: 0.0   ||  
GenNb-89   ||  MinChi2: 15618.680295966997   ||  MeanChi2: 15618.680295966997   ||  StdChi2: 0.0   ||  
GenNb-90   ||  MinChi2: 15618.020274154987   ||  MeanChi2: 15618.020274154987   ||  StdChi2: 0.0   ||  
GenNb-91   ||  MinChi2: 15608.800744759465   ||  MeanChi2: 15608.800744759465   ||  StdChi2: 0.0   ||  
GenNb-92   ||  MinChi2: 15280.957772317475   ||  MeanChi2: 15280.957772317475   ||  StdChi2: 0.0   ||  
GenNb-93   ||  MinChi2: 14983.320717010423   ||  MeanChi2: 14983.320717010423   ||  StdChi2: 0.0   ||  
GenNb-94   ||  MinChi2: 14927.85044155722   ||  MeanChi2: 14927.85044155722   ||  StdChi2: 0.0   ||  
GenNb-95   ||  MinChi2: 14062.56036372961   ||  MeanChi2: 14062.56036372961   ||  StdChi2: 0.0   ||  
GenNb-96   ||  MinChi2: 13589.974307205941   ||  MeanChi2: 13589.974307205941   ||  StdChi2: 0.0   ||  
GenNb-97   ||  MinChi2: 13340.219499406112   ||  MeanChi2: 13340.219499406112   ||  StdChi2: 0.0   ||  
GenNb-98   ||  MinChi2: 13232.869127323798   ||  MeanChi2: 13232.869127323798   ||  StdChi2: 0.0   ||  
GenNb-99   ||  MinChi2: 11963.266375415595   ||  MeanChi2: 11963.266375415595   ||  StdChi2: 0.0   ||  
GenNb-100   ||  MinChi2: 11953.286005381096   ||  MeanChi2: 11953.286005381096   ||  StdChi2: 0.0   ||  
GenNb-101   ||  MinChi2: 11953.2283623036   ||  MeanChi2: 11953.2283623036   ||  StdChi2: 0.0   ||  
GenNb-102   ||  MinChi2: 11812.663240936274   ||  MeanChi2: 11812.663240936274   ||  StdChi2: 0.0   ||  
GenNb-103   ||  MinChi2: 11461.921881692024   ||  MeanChi2: 11461.921881692024   ||  StdChi2: 0.0   ||  
GenNb-104   ||  MinChi2: 11262.759588306872   ||  MeanChi2: 11262.759588306872   ||  StdChi2: 0.0   ||  
GenNb-105   ||  MinChi2: 11173.566776436954   ||  MeanChi2: 11173.566776436954   ||  StdChi2: 0.0   ||  
GenNb-106   ||  MinChi2: 10893.769361145578   ||  MeanChi2: 10893.769361145578   ||  StdChi2: 0.0   ||  
GenNb-107   ||  MinChi2: 10893.10890057398   ||  MeanChi2: 10893.10890057398   ||  StdChi2: 0.0   ||  
GenNb-108   ||  MinChi2: 10395.02767667061   ||  MeanChi2: 10395.02767667061   ||  StdChi2: 0.0   ||  
GenNb-109   ||  MinChi2: 10257.81067696399   ||  MeanChi2: 10257.81067696399   ||  StdChi2: 0.0   ||  
GenNb-110   ||  MinChi2: 10248.597850463058   ||  MeanChi2: 10248.597850463058   ||  StdChi2: 0.0   ||  
GenNb-111   ||  MinChi2: 9707.79012291666   ||  MeanChi2: 9707.79012291666   ||  StdChi2: 0.0   ||  
GenNb-112   ||  MinChi2: 8882.963491294266   ||  MeanChi2: 8882.963491294266   ||  StdChi2: 0.0   ||  
GenNb-113   ||  MinChi2: 8879.211342202894   ||  MeanChi2: 8879.211342202894   ||  StdChi2: 0.0   ||  
GenNb-114   ||  MinChi2: 8579.134234387675   ||  MeanChi2: 8579.134234387675   ||  StdChi2: 0.0   ||  
GenNb-115   ||  MinChi2: 8482.891958783668   ||  MeanChi2: 8482.891958783668   ||  StdChi2: 0.0   ||  
GenNb-116   ||  MinChi2: 8380.07856894269   ||  MeanChi2: 8380.07856894269   ||  StdChi2: 0.0   ||  
GenNb-117   ||  MinChi2: 8329.112554366688   ||  MeanChi2: 8329.112554366688   ||  StdChi2: 0.0   ||  
GenNb-118   ||  MinChi2: 8181.856173517999   ||  MeanChi2: 8181.856173517999   ||  StdChi2: 0.0   ||  
GenNb-119   ||  MinChi2: 7968.003080067206   ||  MeanChi2: 7968.003080067206   ||  StdChi2: 0.0   ||  
GenNb-120   ||  MinChi2: 7732.550409060428   ||  MeanChi2: 7732.550409060428   ||  StdChi2: 0.0   ||  
GenNb-121   ||  MinChi2: 7539.289055061584   ||  MeanChi2: 7539.289055061584   ||  StdChi2: 0.0   ||  
GenNb-122   ||  MinChi2: 7531.462839148997   ||  MeanChi2: 7531.462839148997   ||  StdChi2: 0.0   ||  
GenNb-123   ||  MinChi2: 7446.745191204611   ||  MeanChi2: 7446.745191204611   ||  StdChi2: 0.0   ||  
GenNb-124   ||  MinChi2: 7321.319702162987   ||  MeanChi2: 7321.319702162987   ||  StdChi2: 0.0   ||  
GenNb-125   ||  MinChi2: 7099.264501118836   ||  MeanChi2: 7099.264501118836   ||  StdChi2: 0.0   ||  
GenNb-126   ||  MinChi2: 6726.479325620595   ||  MeanChi2: 6726.479325620595   ||  StdChi2: 0.0   ||  
GenNb-127   ||  MinChi2: 6270.192082569913   ||  MeanChi2: 6270.192082569913   ||  StdChi2: 0.0   ||  
GenNb-128   ||  MinChi2: 6259.183744540798   ||  MeanChi2: 6259.183744540798   ||  StdChi2: 0.0   ||  
GenNb-129   ||  MinChi2: 6185.685102550232   ||  MeanChi2: 6185.685102550232   ||  StdChi2: 0.0   ||  
GenNb-130   ||  MinChi2: 6173.215443464682   ||  MeanChi2: 6173.215443464682   ||  StdChi2: 0.0   ||  
GenNb-131   ||  MinChi2: 6114.157294557905   ||  MeanChi2: 6114.157294557905   ||  StdChi2: 0.0   ||  
GenNb-132   ||  MinChi2: 6032.368667898353   ||  MeanChi2: 6032.368667898353   ||  StdChi2: 0.0   ||  
GenNb-133   ||  MinChi2: 6005.785029743158   ||  MeanChi2: 6005.785029743158   ||  StdChi2: 0.0   ||  
GenNb-134   ||  MinChi2: 5868.205469647899   ||  MeanChi2: 5868.205469647899   ||  StdChi2: 0.0   ||  
GenNb-135   ||  MinChi2: 5558.7907689442145   ||  MeanChi2: 5558.7907689442145   ||  StdChi2: 0.0   ||  
GenNb-136   ||  MinChi2: 5403.047934799223   ||  MeanChi2: 5403.047934799223   ||  StdChi2: 0.0   ||  
GenNb-137   ||  MinChi2: 5362.345356965015   ||  MeanChi2: 5362.345356965015   ||  StdChi2: 0.0   ||  
GenNb-138   ||  MinChi2: 5292.017283962177   ||  MeanChi2: 5292.017283962177   ||  StdChi2: 0.0   ||  
GenNb-139   ||  MinChi2: 5205.193011668881   ||  MeanChi2: 5205.193011668881   ||  StdChi2: 0.0   ||  
GenNb-140   ||  MinChi2: 5095.126678807753   ||  MeanChi2: 5095.126678807753   ||  StdChi2: 0.0   ||  
GenNb-141   ||  MinChi2: 5059.174177690913   ||  MeanChi2: 5059.174177690913   ||  StdChi2: 0.0   ||  
GenNb-142   ||  MinChi2: 4735.9267190882765   ||  MeanChi2: 4735.9267190882765   ||  StdChi2: 0.0   ||  
GenNb-143   ||  MinChi2: 4380.968345686386   ||  MeanChi2: 4380.968345686386   ||  StdChi2: 0.0   ||  
GenNb-144   ||  MinChi2: 4124.605799015453   ||  MeanChi2: 4124.605799015453   ||  StdChi2: 0.0   ||  
GenNb-145   ||  MinChi2: 4079.3481633095894   ||  MeanChi2: 4079.3481633095894   ||  StdChi2: 0.0   ||  
GenNb-146   ||  MinChi2: 4078.696638631453   ||  MeanChi2: 4078.696638631453   ||  StdChi2: 0.0   ||  
GenNb-147   ||  MinChi2: 4029.762186012335   ||  MeanChi2: 4029.762186012335   ||  StdChi2: 0.0   ||  
GenNb-148   ||  MinChi2: 3945.2605518944342   ||  MeanChi2: 3945.2605518944342   ||  StdChi2: 0.0   ||  
GenNb-149   ||  MinChi2: 3876.1393066496607   ||  MeanChi2: 3876.1393066496607   ||  StdChi2: 0.0   ||  
GenNb-150   ||  MinChi2: 3791.7923543392976   ||  MeanChi2: 3791.7923543392976   ||  StdChi2: 0.0   ||  
GenNb-151   ||  MinChi2: 3739.429865523103   ||  MeanChi2: 3739.429865523103   ||  StdChi2: 0.0   ||  
GenNb-152   ||  MinChi2: 3632.3802693450693   ||  MeanChi2: 3632.3802693450693   ||  StdChi2: 0.0   ||  
GenNb-153   ||  MinChi2: 3528.945486383776   ||  MeanChi2: 3528.945486383776   ||  StdChi2: 0.0   ||  
GenNb-154   ||  MinChi2: 3483.664222004562   ||  MeanChi2: 3483.664222004562   ||  StdChi2: 0.0   ||  
GenNb-155   ||  MinChi2: 3309.6178881509195   ||  MeanChi2: 3309.6178881509195   ||  StdChi2: 0.0   ||  
GenNb-156   ||  MinChi2: 2895.8173682718552   ||  MeanChi2: 2895.8173682718552   ||  StdChi2: 0.0   ||  
GenNb-157   ||  MinChi2: 2865.7416150134272   ||  MeanChi2: 2865.7416150134272   ||  StdChi2: 0.0   ||  
GenNb-158   ||  MinChi2: 2761.232400877845   ||  MeanChi2: 2761.232400877845   ||  StdChi2: 0.0   ||  
GenNb-159   ||  MinChi2: 2720.9851573756027   ||  MeanChi2: 2720.9851573756027   ||  StdChi2: 0.0   ||  
GenNb-160   ||  MinChi2: 2687.0398338572095   ||  MeanChi2: 2687.0398338572095   ||  StdChi2: 0.0   ||  
GenNb-161   ||  MinChi2: 2682.1642424155116   ||  MeanChi2: 2682.1642424155116   ||  StdChi2: 0.0   ||  
GenNb-162   ||  MinChi2: 2672.2880679266004   ||  MeanChi2: 2672.2880679266004   ||  StdChi2: 0.0   ||  
GenNb-163   ||  MinChi2: 2605.4829666719015   ||  MeanChi2: 2605.4829666719015   ||  StdChi2: 0.0   ||  
GenNb-164   ||  MinChi2: 2599.4002403124236   ||  MeanChi2: 2599.4002403124236   ||  StdChi2: 0.0   ||  
GenNb-165   ||  MinChi2: 2573.1426289453075   ||  MeanChi2: 2573.1426289453075   ||  StdChi2: 0.0   ||  
GenNb-166   ||  MinChi2: 2512.8869088575866   ||  MeanChi2: 2512.8869088575866   ||  StdChi2: 0.0   ||  
GenNb-167   ||  MinChi2: 2310.8052584906577   ||  MeanChi2: 2310.8052584906577   ||  StdChi2: 0.0   ||  
GenNb-168   ||  MinChi2: 2296.7888983507205   ||  MeanChi2: 2296.7888983507205   ||  StdChi2: 0.0   ||  
GenNb-169   ||  MinChi2: 2294.060246031103   ||  MeanChi2: 2294.060246031103   ||  StdChi2: 0.0   ||  
GenNb-170   ||  MinChi2: 2262.8947250701126   ||  MeanChi2: 2262.8947250701126   ||  StdChi2: 0.0   ||  
GenNb-171   ||  MinChi2: 2171.30042921357   ||  MeanChi2: 2171.30042921357   ||  StdChi2: 0.0   ||  
GenNb-172   ||  MinChi2: 2096.4376520018877   ||  MeanChi2: 2096.4376520018877   ||  StdChi2: 0.0   ||  
GenNb-173   ||  MinChi2: 2092.1788384396273   ||  MeanChi2: 2092.1788384396273   ||  StdChi2: 0.0   ||  
GenNb-174   ||  MinChi2: 2029.8758436290839   ||  MeanChi2: 2029.8758436290839   ||  StdChi2: 0.0   ||  
GenNb-175   ||  MinChi2: 1920.068627573155   ||  MeanChi2: 1920.068627573155   ||  StdChi2: 0.0   ||  
GenNb-176   ||  MinChi2: 1872.5344305870237   ||  MeanChi2: 1872.5344305870237   ||  StdChi2: 0.0   ||  
GenNb-177   ||  MinChi2: 1850.4111736341774   ||  MeanChi2: 1850.4111736341774   ||  StdChi2: 0.0   ||  
GenNb-178   ||  MinChi2: 1836.037696764967   ||  MeanChi2: 1836.037696764967   ||  StdChi2: 0.0   ||  
GenNb-179   ||  MinChi2: 1814.0279680844208   ||  MeanChi2: 1814.0279680844208   ||  StdChi2: 0.0   ||  
GenNb-180   ||  MinChi2: 1587.4730849135635   ||  MeanChi2: 1587.4730849135635   ||  StdChi2: 0.0   ||  
GenNb-181   ||  MinChi2: 1564.2529475683941   ||  MeanChi2: 1564.2529475683941   ||  StdChi2: 0.0   ||  
GenNb-182   ||  MinChi2: 1495.4549019012886   ||  MeanChi2: 1495.4549019012886   ||  StdChi2: 0.0   ||  
GenNb-183   ||  MinChi2: 1419.4365847232148   ||  MeanChi2: 1419.4365847232148   ||  StdChi2: 0.0   ||  
GenNb-184   ||  MinChi2: 1336.9463743659724   ||  MeanChi2: 1336.9463743659724   ||  StdChi2: 0.0   ||  
GenNb-185   ||  MinChi2: 1305.1762913420232   ||  MeanChi2: 1305.1762913420232   ||  StdChi2: 0.0   ||  
GenNb-186   ||  MinChi2: 1286.7149695051837   ||  MeanChi2: 1286.7149695051837   ||  StdChi2: 0.0   ||  
GenNb-187   ||  MinChi2: 1255.1336298492997   ||  MeanChi2: 1255.1336298492997   ||  StdChi2: 0.0   ||  
GenNb-188   ||  MinChi2: 1232.022482347861   ||  MeanChi2: 1232.022482347861   ||  StdChi2: 0.0   ||  
GenNb-189   ||  MinChi2: 1161.1329103573592   ||  MeanChi2: 1161.1329103573592   ||  StdChi2: 0.0   ||  
GenNb-190   ||  MinChi2: 1161.0112006553886   ||  MeanChi2: 1161.0112006553886   ||  StdChi2: 0.0   ||  
GenNb-191   ||  MinChi2: 1126.1028484835508   ||  MeanChi2: 1126.1028484835508   ||  StdChi2: 0.0   ||  
GenNb-192   ||  MinChi2: 1020.0220106090019   ||  MeanChi2: 1020.0220106090019   ||  StdChi2: 0.0   ||  
GenNb-193   ||  MinChi2: 974.2752601645949   ||  MeanChi2: 974.2752601645949   ||  StdChi2: 0.0   ||  
