GenNb-1   ||  MinChi2: 93351.84059166617   ||  MeanChi2: 93351.84059166617   ||  StdChi2: 0.0   ||  
GenNb-49   ||  MinChi2: 44002.566340792895   ||  MeanChi2: 44002.566340792895   ||  StdChi2: 0.0   ||  
GenNb-50   ||  MinChi2: 43611.57919523496   ||  MeanChi2: 43611.57919523496   ||  StdChi2: 0.0   ||  
GenNb-51   ||  MinChi2: 43377.77837506579   ||  MeanChi2: 43377.77837506579   ||  StdChi2: 0.0   ||  
GenNb-52   ||  MinChi2: 43280.817829123414   ||  MeanChi2: 43280.817829123414   ||  StdChi2: 0.0   ||  
GenNb-53   ||  MinChi2: 42811.29222600611   ||  MeanChi2: 42811.29222600611   ||  StdChi2: 0.0   ||  
GenNb-54   ||  MinChi2: 42810.424128835824   ||  MeanChi2: 42810.424128835824   ||  StdChi2: 0.0   ||  
GenNb-55   ||  MinChi2: 42768.1803611219   ||  MeanChi2: 42768.1803611219   ||  StdChi2: 0.0   ||  
GenNb-56   ||  MinChi2: 42165.032926440654   ||  MeanChi2: 42165.032926440654   ||  StdChi2: 0.0   ||  
GenNb-57   ||  MinChi2: 40080.036042262676   ||  MeanChi2: 40080.036042262676   ||  StdChi2: 0.0   ||  
GenNb-58   ||  MinChi2: 40017.37467243019   ||  MeanChi2: 40017.37467243019   ||  StdChi2: 0.0   ||  
GenNb-59   ||  MinChi2: 39475.66320541402   ||  MeanChi2: 39475.66320541402   ||  StdChi2: 0.0   ||  
GenNb-60   ||  MinChi2: 39135.54455773667   ||  MeanChi2: 39135.54455773667   ||  StdChi2: 0.0   ||  
GenNb-61   ||  MinChi2: 38655.3662404887   ||  MeanChi2: 38655.3662404887   ||  StdChi2: 0.0   ||  
GenNb-62   ||  MinChi2: 36076.93276494359   ||  MeanChi2: 36076.93276494359   ||  StdChi2: 0.0   ||  
GenNb-63   ||  MinChi2: 36002.307067407346   ||  MeanChi2: 36002.307067407346   ||  StdChi2: 0.0   ||  
GenNb-64   ||  MinChi2: 35944.19430640075   ||  MeanChi2: 35944.19430640075   ||  StdChi2: 0.0   ||  
GenNb-65   ||  MinChi2: 35680.08163201177   ||  MeanChi2: 35680.08163201177   ||  StdChi2: 0.0   ||  
GenNb-66   ||  MinChi2: 34444.74083830675   ||  MeanChi2: 34444.74083830675   ||  StdChi2: 0.0   ||  
GenNb-67   ||  MinChi2: 34443.7903791383   ||  MeanChi2: 34443.7903791383   ||  StdChi2: 0.0   ||  
GenNb-68   ||  MinChi2: 32907.002432321126   ||  MeanChi2: 32907.002432321126   ||  StdChi2: 0.0   ||  
GenNb-69   ||  MinChi2: 32344.93480039015   ||  MeanChi2: 32344.93480039015   ||  StdChi2: 0.0   ||  
GenNb-70   ||  MinChi2: 31875.50510183951   ||  MeanChi2: 31875.50510183951   ||  StdChi2: 0.0   ||  
GenNb-71   ||  MinChi2: 31605.317604541226   ||  MeanChi2: 31605.317604541226   ||  StdChi2: 0.0   ||  
GenNb-72   ||  MinChi2: 30962.185133230934   ||  MeanChi2: 30962.185133230934   ||  StdChi2: 0.0   ||  
GenNb-73   ||  MinChi2: 30879.5428386974   ||  MeanChi2: 30879.5428386974   ||  StdChi2: 0.0   ||  
GenNb-74   ||  MinChi2: 30427.907581643616   ||  MeanChi2: 30427.907581643616   ||  StdChi2: 0.0   ||  
GenNb-75   ||  MinChi2: 29968.438081075245   ||  MeanChi2: 29968.438081075245   ||  StdChi2: 0.0   ||  
GenNb-76   ||  MinChi2: 29893.312128548627   ||  MeanChi2: 29893.312128548627   ||  StdChi2: 0.0   ||  
GenNb-77   ||  MinChi2: 29591.577839680915   ||  MeanChi2: 29591.577839680915   ||  StdChi2: 0.0   ||  
GenNb-78   ||  MinChi2: 29344.523693188345   ||  MeanChi2: 29344.523693188345   ||  StdChi2: 0.0   ||  
GenNb-79   ||  MinChi2: 29308.064214829414   ||  MeanChi2: 29308.064214829414   ||  StdChi2: 0.0   ||  
GenNb-80   ||  MinChi2: 29063.13352093673   ||  MeanChi2: 29063.13352093673   ||  StdChi2: 0.0   ||  
GenNb-81   ||  MinChi2: 28805.825731254154   ||  MeanChi2: 28805.825731254154   ||  StdChi2: 0.0   ||  
GenNb-82   ||  MinChi2: 27433.020520117945   ||  MeanChi2: 27433.020520117945   ||  StdChi2: 0.0   ||  
GenNb-83   ||  MinChi2: 26089.718331355263   ||  MeanChi2: 26089.718331355263   ||  StdChi2: 0.0   ||  
GenNb-84   ||  MinChi2: 25766.120160683222   ||  MeanChi2: 25766.120160683222   ||  StdChi2: 0.0   ||  
GenNb-85   ||  MinChi2: 24401.4324346736   ||  MeanChi2: 24401.4324346736   ||  StdChi2: 0.0   ||  
GenNb-86   ||  MinChi2: 24275.67795777641   ||  MeanChi2: 24275.67795777641   ||  StdChi2: 0.0   ||  
GenNb-87   ||  MinChi2: 23749.730195662934   ||  MeanChi2: 23749.730195662934   ||  StdChi2: 0.0   ||  
GenNb-88   ||  MinChi2: 23220.055933053925   ||  MeanChi2: 23220.055933053925   ||  StdChi2: 0.0   ||  
GenNb-89   ||  MinChi2: 23030.599746171345   ||  MeanChi2: 23030.599746171345   ||  StdChi2: 0.0   ||  
GenNb-90   ||  MinChi2: 22673.740500912005   ||  MeanChi2: 22673.740500912005   ||  StdChi2: 0.0   ||  
GenNb-91   ||  MinChi2: 22565.741109542847   ||  MeanChi2: 22565.741109542847   ||  StdChi2: 0.0   ||  
GenNb-92   ||  MinChi2: 21217.692562049564   ||  MeanChi2: 21217.692562049564   ||  StdChi2: 0.0   ||  
GenNb-93   ||  MinChi2: 20430.761696789297   ||  MeanChi2: 20430.761696789297   ||  StdChi2: 0.0   ||  
GenNb-94   ||  MinChi2: 20190.56625271467   ||  MeanChi2: 20190.56625271467   ||  StdChi2: 0.0   ||  
GenNb-95   ||  MinChi2: 18891.38504080918   ||  MeanChi2: 18891.38504080918   ||  StdChi2: 0.0   ||  
GenNb-96   ||  MinChi2: 18864.563309888097   ||  MeanChi2: 18864.563309888097   ||  StdChi2: 0.0   ||  
GenNb-97   ||  MinChi2: 18618.82417920719   ||  MeanChi2: 18618.82417920719   ||  StdChi2: 0.0   ||  
GenNb-98   ||  MinChi2: 18337.726235583075   ||  MeanChi2: 18337.726235583075   ||  StdChi2: 0.0   ||  
GenNb-99   ||  MinChi2: 17820.071660730053   ||  MeanChi2: 17820.071660730053   ||  StdChi2: 0.0   ||  
GenNb-100   ||  MinChi2: 16727.504481030213   ||  MeanChi2: 16727.504481030213   ||  StdChi2: 0.0   ||  
GenNb-101   ||  MinChi2: 16703.42725250827   ||  MeanChi2: 16703.42725250827   ||  StdChi2: 0.0   ||  
GenNb-102   ||  MinChi2: 16481.073184853583   ||  MeanChi2: 16481.073184853583   ||  StdChi2: 0.0   ||  
GenNb-103   ||  MinChi2: 16224.348351048207   ||  MeanChi2: 16224.348351048207   ||  StdChi2: 0.0   ||  
GenNb-104   ||  MinChi2: 16114.940723273467   ||  MeanChi2: 16114.940723273467   ||  StdChi2: 0.0   ||  
GenNb-105   ||  MinChi2: 15972.127085445993   ||  MeanChi2: 15972.127085445993   ||  StdChi2: 0.0   ||  
GenNb-106   ||  MinChi2: 15690.80383857371   ||  MeanChi2: 15690.80383857371   ||  StdChi2: 0.0   ||  
GenNb-107   ||  MinChi2: 15374.074217085446   ||  MeanChi2: 15374.074217085446   ||  StdChi2: 0.0   ||  
GenNb-108   ||  MinChi2: 14687.486509580116   ||  MeanChi2: 14687.486509580116   ||  StdChi2: 0.0   ||  
GenNb-109   ||  MinChi2: 14637.170069980684   ||  MeanChi2: 14637.170069980684   ||  StdChi2: 0.0   ||  
GenNb-110   ||  MinChi2: 14635.302179454015   ||  MeanChi2: 14635.302179454015   ||  StdChi2: 0.0   ||  
GenNb-111   ||  MinChi2: 14534.751199826584   ||  MeanChi2: 14534.751199826584   ||  StdChi2: 0.0   ||  
GenNb-112   ||  MinChi2: 13855.363280657948   ||  MeanChi2: 13855.363280657948   ||  StdChi2: 0.0   ||  
GenNb-113   ||  MinChi2: 12791.633451981039   ||  MeanChi2: 12791.633451981039   ||  StdChi2: 0.0   ||  
GenNb-114   ||  MinChi2: 12513.415504048091   ||  MeanChi2: 12513.415504048091   ||  StdChi2: 0.0   ||  
GenNb-115   ||  MinChi2: 12353.121018419244   ||  MeanChi2: 12353.121018419244   ||  StdChi2: 0.0   ||  
GenNb-116   ||  MinChi2: 11844.818988100234   ||  MeanChi2: 11844.818988100234   ||  StdChi2: 0.0   ||  
GenNb-117   ||  MinChi2: 11241.983634333374   ||  MeanChi2: 11241.983634333374   ||  StdChi2: 0.0   ||  
GenNb-118   ||  MinChi2: 11017.279809843954   ||  MeanChi2: 11017.279809843954   ||  StdChi2: 0.0   ||  
GenNb-119   ||  MinChi2: 11003.413863598471   ||  MeanChi2: 11003.413863598471   ||  StdChi2: 0.0   ||  
GenNb-120   ||  MinChi2: 10321.445962398786   ||  MeanChi2: 10321.445962398786   ||  StdChi2: 0.0   ||  
GenNb-121   ||  MinChi2: 10297.98063016347   ||  MeanChi2: 10297.98063016347   ||  StdChi2: 0.0   ||  
GenNb-122   ||  MinChi2: 9705.398480529499   ||  MeanChi2: 9705.398480529499   ||  StdChi2: 0.0   ||  
GenNb-123   ||  MinChi2: 9358.213121373095   ||  MeanChi2: 9358.213121373095   ||  StdChi2: 0.0   ||  
GenNb-124   ||  MinChi2: 8120.8127473100385   ||  MeanChi2: 8120.8127473100385   ||  StdChi2: 0.0   ||  
GenNb-125   ||  MinChi2: 7919.541845302938   ||  MeanChi2: 7919.541845302938   ||  StdChi2: 0.0   ||  
GenNb-126   ||  MinChi2: 6486.795229493275   ||  MeanChi2: 6486.795229493275   ||  StdChi2: 0.0   ||  
GenNb-127   ||  MinChi2: 6446.821236668193   ||  MeanChi2: 6446.821236668193   ||  StdChi2: 0.0   ||  
GenNb-128   ||  MinChi2: 5984.279687312313   ||  MeanChi2: 5984.279687312313   ||  StdChi2: 0.0   ||  
GenNb-129   ||  MinChi2: 5444.743599041103   ||  MeanChi2: 5444.743599041103   ||  StdChi2: 0.0   ||  
GenNb-130   ||  MinChi2: 5352.825977756723   ||  MeanChi2: 5352.825977756723   ||  StdChi2: 0.0   ||  
GenNb-131   ||  MinChi2: 5351.760496616636   ||  MeanChi2: 5351.760496616636   ||  StdChi2: 0.0   ||  
GenNb-132   ||  MinChi2: 5320.214722074939   ||  MeanChi2: 5320.214722074939   ||  StdChi2: 0.0   ||  
GenNb-133   ||  MinChi2: 5198.567590728101   ||  MeanChi2: 5198.567590728101   ||  StdChi2: 0.0   ||  
GenNb-134   ||  MinChi2: 5189.179604372885   ||  MeanChi2: 5189.179604372885   ||  StdChi2: 0.0   ||  
GenNb-135   ||  MinChi2: 5123.28601234932   ||  MeanChi2: 5123.28601234932   ||  StdChi2: 0.0   ||  
GenNb-136   ||  MinChi2: 4940.355391593457   ||  MeanChi2: 4940.355391593457   ||  StdChi2: 0.0   ||  
GenNb-137   ||  MinChi2: 4903.051897298465   ||  MeanChi2: 4903.051897298465   ||  StdChi2: 0.0   ||  
GenNb-138   ||  MinChi2: 4820.2976547967955   ||  MeanChi2: 4820.2976547967955   ||  StdChi2: 0.0   ||  
GenNb-139   ||  MinChi2: 4716.968211409715   ||  MeanChi2: 4716.968211409715   ||  StdChi2: 0.0   ||  
GenNb-140   ||  MinChi2: 4639.286264246618   ||  MeanChi2: 4639.286264246618   ||  StdChi2: 0.0   ||  
GenNb-141   ||  MinChi2: 4631.676821319351   ||  MeanChi2: 4631.676821319351   ||  StdChi2: 0.0   ||  
GenNb-142   ||  MinChi2: 4486.694425677342   ||  MeanChi2: 4486.694425677342   ||  StdChi2: 0.0   ||  
GenNb-143   ||  MinChi2: 4396.294187840698   ||  MeanChi2: 4396.294187840698   ||  StdChi2: 0.0   ||  
GenNb-144   ||  MinChi2: 4154.721916688903   ||  MeanChi2: 4154.721916688903   ||  StdChi2: 0.0   ||  
GenNb-145   ||  MinChi2: 3785.5993142238176   ||  MeanChi2: 3785.5993142238176   ||  StdChi2: 0.0   ||  
GenNb-146   ||  MinChi2: 3538.8745724816245   ||  MeanChi2: 3538.8745724816245   ||  StdChi2: 0.0   ||  
GenNb-147   ||  MinChi2: 3291.1473923181707   ||  MeanChi2: 3291.1473923181707   ||  StdChi2: 0.0   ||  
GenNb-148   ||  MinChi2: 2823.2886866025638   ||  MeanChi2: 2823.2886866025638   ||  StdChi2: 0.0   ||  
GenNb-149   ||  MinChi2: 2375.380532571262   ||  MeanChi2: 2375.380532571262   ||  StdChi2: 0.0   ||  
GenNb-150   ||  MinChi2: 2309.863944657737   ||  MeanChi2: 2309.863944657737   ||  StdChi2: 0.0   ||  
GenNb-151   ||  MinChi2: 2292.886871734351   ||  MeanChi2: 2292.886871734351   ||  StdChi2: 0.0   ||  
GenNb-152   ||  MinChi2: 2290.4015290619404   ||  MeanChi2: 2290.4015290619404   ||  StdChi2: 0.0   ||  
GenNb-153   ||  MinChi2: 2269.250489444027   ||  MeanChi2: 2269.250489444027   ||  StdChi2: 0.0   ||  
GenNb-154   ||  MinChi2: 2239.382871537279   ||  MeanChi2: 2239.382871537279   ||  StdChi2: 0.0   ||  
GenNb-155   ||  MinChi2: 2115.05380411699   ||  MeanChi2: 2115.05380411699   ||  StdChi2: 0.0   ||  
GenNb-156   ||  MinChi2: 1897.0060659283529   ||  MeanChi2: 1897.0060659283529   ||  StdChi2: 0.0   ||  
GenNb-157   ||  MinChi2: 1866.151061564548   ||  MeanChi2: 1866.151061564548   ||  StdChi2: 0.0   ||  
GenNb-158   ||  MinChi2: 1745.9867780516238   ||  MeanChi2: 1745.9867780516238   ||  StdChi2: 0.0   ||  
GenNb-159   ||  MinChi2: 1687.5421078264546   ||  MeanChi2: 1687.5421078264546   ||  StdChi2: 0.0   ||  
GenNb-160   ||  MinChi2: 1254.1866732153635   ||  MeanChi2: 1254.1866732153635   ||  StdChi2: 0.0   ||  
GenNb-161   ||  MinChi2: 1051.3415713780598   ||  MeanChi2: 1051.3415713780598   ||  StdChi2: 0.0   ||  
GenNb-162   ||  MinChi2: 1024.0295832761626   ||  MeanChi2: 1024.0295832761626   ||  StdChi2: 0.0   ||  
GenNb-163   ||  MinChi2: 785.25992395742   ||  MeanChi2: 785.25992395742   ||  StdChi2: 0.0   ||  
